ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF00014,PF14625:PF12171:PF00620:PF00160:PF14604,47,165,28,19,137,819,0.17,0.84,0.6,0.6,0.26,26,12,35,14,942,0.46,0.95,0.26,0.26,0.32
PF00015,PF13879:PF05556:PF01569:PF05678:PF15247,12,55,6,6,49,942,0.11,0.95,0.5,0.5,0.22,3,2,10,1,990,0.67,0.99,0.17,0.17,0.33
PF00016,PF14980:PF11341:PF02425:PF07589:PF09122,5,2,0,5,2,996,0.0,0.99,0.0,0.0,-0.0,0,0,5,0,998,0,1.0,0.0,0.0,0
PF00017,PF05406:PF02902:PF14521:PF00177:PF00139,73,103,28,45,75,855,0.27,0.88,0.38,0.38,0.26,14,12,61,2,928,0.86,0.94,0.16,0.16,0.36
PF00018,PF14604:PF00620:PF12171:PF03732:PF04181,97,154,65,32,89,817,0.42,0.88,0.67,0.67,0.47,26,24,73,2,904,0.92,0.93,0.25,0.25,0.46
PF00019,PF11341:PF02025:PF15696:PF15337:PF12628,20,6,2,18,4,979,0.33,0.98,0.1,0.1,0.17,0,0,20,0,983,0,0.98,0.0,0.0,0
PF00020,PF00531:PF01342:PF13352:PF02365:PF04403,21,57,14,7,43,939,0.25,0.95,0.67,0.67,0.39,4,2,19,2,980,0.5,0.98,0.1,0.1,0.21
PF00021,PF07762:PF00379:PF00929:PF09814:PF01655,5,91,2,3,89,909,0.02,0.91,0.4,0.4,0.08,6,0,5,6,992,0.0,0.99,0.0,0.0,-0.01
PF00022,PF00654:PF08214:PF09815:PF03133:PF02338,59,101,30,29,71,873,0.3,0.9,0.51,0.51,0.34,10,8,51,2,942,0.8,0.95,0.14,0.14,0.32
PF00023,PF13606:PF11929:PF16553:PF11904:PF07525,108,66,41,67,25,870,0.62,0.91,0.38,0.38,0.44,5,5,103,0,895,1.0,0.9,0.05,0.05,0.2
PF00024,PF04181:PF14244:PF12807:PF02023:PF13961,52,58,23,29,35,916,0.4,0.94,0.44,0.44,0.39,5,5,47,0,951,1.0,0.95,0.1,0.1,0.3
PF00025,PF10523:PF07762:PF09814:PF03914:PF09362,64,46,21,43,25,914,0.46,0.93,0.33,0.33,0.35,5,5,59,0,939,1.0,0.94,0.08,0.08,0.27
PF00026,PF08016:PF07762:PF10523:PF00929:PF14521,58,86,27,31,59,886,0.31,0.91,0.47,0.47,0.34,5,5,53,0,945,1.0,0.95,0.09,0.09,0.29
PF00027,PF10536:PF14719:PF03359:PF00566:PF08719,83,102,38,45,64,856,0.37,0.89,0.46,0.46,0.35,8,7,76,1,919,0.88,0.92,0.08,0.08,0.26
PF00028,PF15974:PF01049:PF16319:PF02759:PF12807,47,43,16,31,27,929,0.37,0.94,0.34,0.34,0.33,2,2,45,0,956,1.0,0.96,0.04,0.04,0.2
PF00029,PF02076:PF03619:PF02116:PF02182:PF12298,8,42,5,3,37,958,0.12,0.96,0.62,0.62,0.26,4,3,5,1,994,0.75,0.99,0.38,0.38,0.53
PF00030,PF15327:PF02204:PF12171:PF11341:PF02025,17,66,9,8,57,929,0.14,0.94,0.53,0.53,0.25,0,0,17,0,986,0,0.98,0.0,0.0,0
PF00031,PF03067:PF08757:PF00635:PF08016:PF08214,9,83,6,3,77,917,0.07,0.92,0.67,0.67,0.2,5,1,8,4,990,0.2,0.99,0.11,0.11,0.14
PF00032,PF01253:PF04568:PF11790:PF02826:PF10601,11,60,5,6,55,937,0.08,0.94,0.45,0.45,0.18,7,1,10,6,986,0.14,0.98,0.09,0.09,0.11
PF00033,PF09754:PF17053:PF04716:PF01668:PF15842,10,17,0,10,17,976,0.0,0.97,0.0,0.0,-0.01,1,0,10,1,992,0.0,0.99,0.0,0.0,-0.0
PF00034,PF04707:PF02902:PF07062:PF01501:PF10601,17,108,12,5,96,890,0.11,0.9,0.71,0.71,0.25,9,4,13,5,981,0.44,0.98,0.24,0.24,0.32
PF00035,PF12171:PF00160:PF03732:PF00620:PF03359,54,164,41,13,123,826,0.25,0.86,0.76,0.76,0.38,25,14,40,11,938,0.56,0.95,0.26,0.26,0.36
PF00036,PF13833:PF13202:PF13405:PF12171:PF02204,37,131,32,5,99,867,0.24,0.9,0.86,0.86,0.43,25,18,19,7,959,0.72,0.97,0.49,0.49,0.58
PF00037,PF05572:PF15785:PF13360:PF07173:PF12145,16,45,6,10,39,948,0.13,0.95,0.38,0.38,0.2,3,2,14,1,986,0.67,0.99,0.12,0.12,0.28
PF00038,PF15247:PF16012:PF00687:PF10419:PF04679,22,43,12,10,31,950,0.28,0.96,0.55,0.55,0.37,3,3,19,0,981,1.0,0.98,0.14,0.14,0.37
PF00039,PF07173:PF02010:PF05572:PF15739:PF08242,3,51,1,2,50,950,0.02,0.95,0.33,0.33,0.07,5,1,2,4,996,0.2,0.99,0.33,0.33,0.26
PF00040,PF08719:PF07721:PF01547:PF06398:PF00354,20,58,11,9,47,936,0.19,0.94,0.55,0.55,0.3,4,2,18,2,981,0.5,0.98,0.1,0.1,0.22
PF00041,PF01682:PF16066:PF00102:PF12171:PF00147,89,104,47,42,57,857,0.45,0.9,0.53,0.53,0.43,14,12,77,2,912,0.86,0.92,0.13,0.13,0.32
PF00042,PF00338:PF04199:PF15320:PF01791:PF10185,23,45,11,12,34,946,0.24,0.95,0.48,0.48,0.32,4,3,20,1,979,0.75,0.98,0.13,0.13,0.31
PF00043,PF14497:PF00647:PF00620:PF12171:PF08074,48,119,33,15,86,869,0.28,0.9,0.69,0.69,0.39,19,15,33,4,951,0.79,0.96,0.31,0.31,0.48
PF00044,PF10206:PF08642:PF06925:PF16180:PF13971,28,8,5,23,3,972,0.62,0.97,0.18,0.18,0.33,0,0,28,0,975,0,0.97,0.0,0.0,0
PF00045,PF04886:PF15696:PF15337:PF11341:PF02025,26,17,6,20,11,966,0.35,0.97,0.23,0.23,0.27,0,0,26,0,977,0,0.97,0.0,0.0,0
PF00046,PF13676:PF04906:PF03761:PF04801:PF03824,94,44,21,73,23,886,0.48,0.9,0.22,0.22,0.28,2,2,92,0,909,1.0,0.91,0.02,0.02,0.14
PF00047,PF13895:PF12171:PF01342:PF16016:PF07535,36,71,23,13,48,919,0.32,0.94,0.64,0.64,0.43,8,6,30,2,965,0.75,0.97,0.17,0.17,0.34
PF00048,PF13564:PF10276:PF15046:PF09802:PF03298,13,17,3,10,14,976,0.18,0.98,0.23,0.23,0.19,0,0,13,0,990,0,0.99,0.0,0.0,0
PF00049,PF06027:PF15251:PF02301:PF15247:PF09815,8,32,1,7,31,964,0.03,0.96,0.12,0.12,0.05,3,1,7,2,993,0.33,0.99,0.12,0.12,0.2
PF00050,PF07648:PF09289:PF12171:PF00160:PF14244,19,130,16,3,114,870,0.12,0.88,0.84,0.84,0.29,9,3,16,6,978,0.33,0.98,0.16,0.16,0.22
PF00051,PF16977:PF07204:PF12171:PF00620:PF00354,34,107,24,10,83,886,0.22,0.91,0.71,0.71,0.36,7,5,29,2,967,0.71,0.97,0.15,0.15,0.32
PF00052,PF06008:PF00055:PF02488:PF02024:PF11415,13,26,10,3,16,974,0.38,0.98,0.77,0.77,0.54,0,0,13,0,990,0,0.99,0.0,0.0,0
PF00053,PF00052:PF00055:PF00054:PF06008:PF12171,38,67,31,7,36,929,0.46,0.96,0.82,0.82,0.6,8,8,30,0,965,1.0,0.97,0.21,0.21,0.45
PF00054,PF07721:PF08016:PF01547:PF08719:PF03133,15,76,9,6,67,921,0.12,0.93,0.6,0.6,0.24,6,3,12,3,985,0.5,0.99,0.2,0.2,0.31
PF00055,PF13961:PF05585:PF03546:PF04843:PF10579,24,44,8,16,36,943,0.18,0.95,0.33,0.33,0.22,4,4,20,0,979,1.0,0.98,0.17,0.17,0.4
PF00056,PF14671:PF05831:PF07470:PF12824:PF05677,24,28,6,18,22,957,0.21,0.96,0.25,0.25,0.21,1,1,23,0,979,1.0,0.98,0.04,0.04,0.2
PF00057,PF16915:PF01823:PF11630:PF02488:PF06446,74,22,14,60,8,921,0.64,0.93,0.19,0.19,0.32,0,0,74,0,929,0,0.93,0.0,0.0,0
PF00058,PF02488:PF15696:PF09249:PF14025:PF15337,21,5,2,19,3,979,0.4,0.98,0.1,0.1,0.19,0,0,21,0,982,0,0.98,0.0,0.0,0
PF00059,PF07721:PF07245:PF01902:PF08016:PF01547,79,56,28,51,28,896,0.5,0.92,0.35,0.35,0.38,2,2,77,0,924,1.0,0.92,0.03,0.03,0.15
PF00060,PF08016:PF14719:PF03167:PF02301:PF04679,45,60,16,29,44,914,0.27,0.93,0.36,0.36,0.27,5,4,41,1,957,0.8,0.96,0.09,0.09,0.26
PF00061,PF05426:PF01963:PF13468:PF15680:PF04826,20,22,5,15,17,966,0.23,0.97,0.25,0.25,0.22,0,0,20,0,983,0,0.98,0.0,0.0,0
PF00062,PF07762:PF09814:PF00379:PF00929:PF14521,8,86,7,1,79,916,0.08,0.92,0.88,0.88,0.25,7,4,4,3,992,0.57,0.99,0.5,0.5,0.53
PF00063,PF01107:PF14858:PF12820:PF06398:PF01375,71,22,15,56,7,925,0.68,0.94,0.21,0.21,0.36,0,0,71,0,932,0,0.93,0.0,0.0,0
PF00066,PF06446:PF02488:PF13698:PF02024:PF11415,13,1,0,13,1,989,0.0,0.99,0.0,0.0,-0.0,0,0,13,0,990,0,0.99,0.0,0.0,0
PF00067,PF11721:PF13673:PF08923:PF04241:PF05088,175,47,34,141,13,815,0.72,0.85,0.19,0.19,0.32,3,3,172,0,828,1.0,0.83,0.02,0.02,0.12
PF00068,PF12274:PF15364:PF12697:PF02520:PF07841,10,71,4,6,67,926,0.06,0.93,0.4,0.4,0.13,1,0,10,1,992,0.0,0.99,0.0,0.0,-0.0
PF00069,PF12678:PF08719:PF00566:PF05640:PF00169,339,186,141,198,45,619,0.76,0.76,0.42,0.42,0.42,13,13,326,0,664,1.0,0.67,0.04,0.04,0.16
PF00070,PF09759:PF12820:PF05295:PF12453:PF15785,4,19,0,4,19,980,0.0,0.98,0.0,0.0,-0.01,1,0,4,1,998,0.0,1.0,0.0,0.0,-0.0
PF00071,PF01126:PF16054:PF07162:PF10155:PF15311,143,33,24,119,9,851,0.73,0.87,0.17,0.17,0.31,1,1,142,0,860,1.0,0.86,0.01,0.01,0.08
PF00072,PF12678:PF00638:PF13676:PF02816:PF12171,71,84,32,39,52,880,0.38,0.91,0.45,0.45,0.37,9,7,64,2,930,0.78,0.93,0.1,0.1,0.26
PF00073,PF11835:PF00606:PF14214:PF06869:PF05380,12,44,3,9,41,950,0.07,0.95,0.25,0.25,0.11,4,0,12,4,987,0.0,0.98,0.0,0.0,-0.01
PF00074,PF14622:PF04826:PF06632:PF04822:PF01196,2,35,1,1,34,967,0.03,0.97,0.5,0.5,0.11,2,1,1,1,1000,0.5,1.0,0.5,0.5,0.5
PF00075,PF13960:PF01400:PF01764:PF04664:PF06999,45,100,21,24,79,879,0.21,0.9,0.47,0.47,0.27,8,5,40,3,955,0.62,0.96,0.11,0.11,0.25
PF00076,PF04098:PF12171:PF00160:PF01985:PF07535,239,107,73,166,34,730,0.68,0.8,0.31,0.31,0.36,7,7,232,0,764,1.0,0.77,0.03,0.03,0.15
PF00077,PF08284:PF15913:PF05057:PF12819:PF13961,13,59,5,8,54,936,0.08,0.94,0.38,0.38,0.16,11,4,9,7,983,0.36,0.98,0.31,0.31,0.33
PF00078,PF10354:PF13963:PF05585:PF13961:PF07715,212,49,38,174,11,780,0.78,0.82,0.18,0.18,0.31,6,6,206,0,791,1.0,0.79,0.03,0.03,0.15
PF00079,PF07245:PF07721:PF08016:PF03176:PF08174,29,48,11,18,37,937,0.23,0.95,0.38,0.38,0.27,3,3,26,0,974,1.0,0.97,0.1,0.1,0.32
PF00080,PF08294:PF01667:PF11976:PF10639:PF04135,19,50,11,8,39,945,0.22,0.95,0.58,0.58,0.34,3,3,16,0,984,1.0,0.98,0.16,0.16,0.39
PF00081,PF09121:PF08441:PF06459:PF12829:PF09818,22,22,3,19,19,962,0.14,0.96,0.14,0.14,0.12,0,0,22,0,981,0,0.98,0.0,0.0,0
PF00082,PF13406:PF12171:PF02204:PF13176:PF00610,60,104,30,30,74,869,0.29,0.9,0.5,0.5,0.33,15,12,48,3,940,0.8,0.95,0.2,0.2,0.38
PF00083,PF14303:PF01757:PF00167:PF02953:PF14822,133,79,47,86,32,838,0.59,0.88,0.35,0.35,0.4,5,5,128,0,870,1.0,0.87,0.04,0.04,0.18
PF00084,PF13778:PF09014:PF00354:PF00431:PF11630,52,76,37,15,39,912,0.49,0.95,0.71,0.71,0.56,0,0,52,0,951,0,0.95,0.0,0.0,0
PF00085,PF12171:PF12879:PF00887:PF01555:PF15913,99,80,35,64,45,859,0.44,0.89,0.35,0.35,0.33,5,5,94,0,904,1.0,0.91,0.05,0.05,0.21
PF00086,PF12171:PF12879:PF15913:PF00887:PF02023,25,81,14,11,67,911,0.17,0.92,0.56,0.56,0.28,8,5,20,3,975,0.62,0.98,0.2,0.2,0.35
PF00088,PF11835:PF12814:PF07173:PF12862:PF01375,16,28,5,11,23,964,0.18,0.97,0.31,0.31,0.22,2,2,14,0,987,1.0,0.99,0.12,0.12,0.35
PF00089,PF07721:PF07245:PF08719:PF08016:PF00176,126,133,62,64,71,806,0.47,0.87,0.49,0.49,0.4,8,7,119,1,876,0.88,0.88,0.06,0.06,0.2
PF00090,PF05986:PF08685:PF01823:PF15913:PF01421,57,52,30,27,22,924,0.58,0.95,0.53,0.53,0.53,7,7,50,0,946,1.0,0.95,0.12,0.12,0.34
PF00091,PF16546:PF16692:PF06772:PF13423:PF09713,56,42,18,38,24,923,0.43,0.94,0.32,0.32,0.34,2,2,54,0,947,1.0,0.95,0.04,0.04,0.18
PF00092,PF02023:PF13176:PF14244:PF15913:PF03732,54,100,27,27,73,876,0.27,0.9,0.5,0.5,0.32,11,9,45,2,947,0.82,0.95,0.17,0.17,0.36
PF00093,PF04181:PF12171:PF03732:PF02023:PF14244,24,104,14,10,90,889,0.13,0.9,0.58,0.58,0.25,14,6,18,8,971,0.43,0.97,0.25,0.25,0.32
PF00094,PF01902:PF01547:PF04561:PF06398:PF12820,36,33,9,27,24,943,0.27,0.95,0.25,0.25,0.23,2,1,35,1,966,0.5,0.96,0.03,0.03,0.11
PF00095,PF02961:PF11630:PF06446:PF13698:PF11341,30,5,3,27,2,971,0.6,0.97,0.1,0.1,0.24,0,0,30,0,973,0,0.97,0.0,0.0,0
PF00097,PF10601:PF04822:PF10639:PF13908:PF04826,68,39,19,49,20,915,0.49,0.93,0.28,0.28,0.34,1,1,67,0,935,1.0,0.93,0.01,0.01,0.12
PF00098,PF00607:PF12171:PF00160:PF01985:PF00620,100,145,53,47,92,811,0.37,0.86,0.53,0.53,0.36,19,16,84,3,900,0.84,0.91,0.16,0.16,0.34
PF00100,PF01866:PF10269:PF12483:PF02099:PF03067,55,40,15,40,25,923,0.38,0.94,0.27,0.27,0.29,0,0,55,0,948,0,0.95,0.0,0.0,0
PF00101,PF00584:PF08144:PF08923:PF04241:PF11721,5,34,4,1,30,968,0.12,0.97,0.8,0.8,0.3,2,2,3,0,998,1.0,1.0,0.4,0.4,0.63
PF00102,PF08719:PF07245:PF16012:PF04679:PF07717,54,88,28,26,60,889,0.32,0.91,0.52,0.52,0.36,6,6,48,0,949,1.0,0.95,0.11,0.11,0.33
PF00103,PF00379:PF09398:PF08294:PF07762:PF00436,4,65,2,2,63,936,0.03,0.94,0.5,0.5,0.11,4,1,3,3,996,0.25,0.99,0.25,0.25,0.25
PF00104,PF02159:PF07717:PF08719:PF12678:PF04679,44,98,29,15,69,890,0.3,0.92,0.66,0.66,0.4,11,11,33,0,959,1.0,0.97,0.25,0.25,0.49
PF00105,PF06745:PF01595:PF00887:PF13352:PF07535,45,60,18,27,42,916,0.3,0.93,0.4,0.4,0.31,2,2,43,0,958,1.0,0.96,0.04,0.04,0.21
PF00106,PF01073:PF06941:PF01513:PF12740:PF12146,184,71,45,139,26,793,0.63,0.84,0.24,0.24,0.32,7,7,177,0,819,1.0,0.82,0.04,0.04,0.18
PF00107,PF16912:PF13823:PF08074:PF07717:PF08719,92,83,38,54,45,866,0.46,0.9,0.41,0.41,0.38,5,5,87,0,911,1.0,0.91,0.05,0.05,0.22
PF00108,PF08007:PF06459:PF09471:PF02153:PF00474,43,66,19,24,47,913,0.29,0.93,0.44,0.44,0.32,2,1,42,1,959,0.5,0.96,0.02,0.02,0.1
PF00109,PF01375:PF04843:PF07725:PF07173:PF10683,60,24,9,51,15,928,0.38,0.93,0.15,0.15,0.21,0,0,60,0,943,0,0.94,0.0,0.0,0
PF00110,PF07245:PF14521:PF00929:PF01655:PF07762,13,73,10,3,63,927,0.14,0.93,0.77,0.77,0.31,5,5,8,0,990,1.0,0.99,0.38,0.38,0.62
PF00111,PF12849:PF08477:PF00756:PF16670:PF05454,40,51,21,19,30,933,0.41,0.95,0.53,0.53,0.44,0,0,40,0,963,0,0.96,0.0,0.0,0
PF00112,PF12131:PF11341:PF14224:PF07133:PF11630,59,4,2,57,2,942,0.5,0.94,0.03,0.03,0.12,0,0,59,0,944,0,0.94,0.0,0.0,0
PF00113,PF14980:PF02425:PF02488:PF16851:PF02024,15,1,0,15,1,987,0.0,0.98,0.0,0.0,-0.0,0,0,15,0,988,0,0.99,0.0,0.0,0
PF00114,PF02907:PF11066:PF07339:PF11068:PF13346,0,1,0,0,1,1002,0.0,1.0,0,0,0,0,0,0,0,1003,0,1.0,0,0,0
PF00115,PF01192:PF13020:PF01741:PF06127:PF01458,17,16,2,15,14,972,0.12,0.97,0.12,0.12,0.11,0,0,17,0,986,0,0.98,0.0,0.0,0
PF00116,PF13116:PF08719:PF00620:PF07717:PF00102,15,151,12,3,139,849,0.08,0.86,0.8,0.8,0.22,23,6,9,17,971,0.26,0.97,0.4,0.4,0.31
PF00117,PF12505:PF01764:PF08284:PF10551:PF02019,65,96,30,35,66,872,0.31,0.9,0.46,0.46,0.33,10,9,56,1,937,0.9,0.94,0.14,0.14,0.34
PF00118,PF07818:PF15308:PF08074:PF06098:PF16808,50,25,12,38,13,940,0.48,0.95,0.24,0.24,0.32,3,3,47,0,953,1.0,0.95,0.06,0.06,0.24
PF00119,PF12697:PF04103:PF12620:PF00398:PF07047,9,81,3,6,78,916,0.04,0.92,0.33,0.33,0.09,5,0,9,5,989,0.0,0.99,0.0,0.0,-0.01
PF00120,PF02204:PF12171:PF11341:PF14980:PF02025,21,65,9,12,56,926,0.14,0.93,0.43,0.43,0.22,0,0,21,0,982,0,0.98,0.0,0.0,0
PF00121,PF09462:PF12807:PF04191:PF11618:PF04181,13,20,4,9,16,974,0.2,0.98,0.31,0.31,0.24,3,3,10,0,990,1.0,0.99,0.23,0.23,0.48
PF00122,PF15780:PF07725:PF06375:PF12862:PF07173,105,34,23,82,11,887,0.68,0.91,0.22,0.22,0.35,3,3,102,0,898,1.0,0.9,0.03,0.03,0.16
PF00123,PF04679:PF07717:PF08719:PF08016:PF05029,7,100,4,3,96,900,0.04,0.9,0.57,0.57,0.13,10,2,5,8,988,0.2,0.99,0.29,0.29,0.23
PF00124,PF15243:PF04367:PF00430:PF15071:PF11025,2,6,0,2,6,995,0.0,0.99,0.0,0.0,-0.0,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF00125,PF03297:PF13952:PF00488:PF13640:PF05700,46,75,28,18,47,910,0.37,0.94,0.61,0.61,0.45,6,6,40,0,957,1.0,0.96,0.13,0.13,0.35
PF00126,PF07114:PF03657:PF09419:PF01730:PF00338,6,39,2,4,37,960,0.05,0.96,0.33,0.33,0.12,1,1,5,0,997,1.0,1.0,0.17,0.17,0.41
PF00127,PF06766:PF10104:PF07200:PF02076:PF12298,3,25,1,2,24,976,0.04,0.97,0.33,0.33,0.11,3,0,3,3,997,0.0,0.99,0.0,0.0,-0.0
PF00128,PF12044:PF01328:PF08409:PF10551:PF12265,39,70,19,20,51,913,0.27,0.93,0.49,0.49,0.33,4,4,35,0,964,1.0,0.97,0.1,0.1,0.31
PF00129,PF00969:PF16497:PF16533:PF00474:PF09184,6,48,4,2,44,953,0.08,0.95,0.67,0.67,0.22,1,1,5,0,997,1.0,1.0,0.17,0.17,0.41
PF00130,PF00620:PF12013:PF14377:PF07533:PF08719,60,100,35,25,65,878,0.35,0.91,0.58,0.58,0.41,7,7,53,0,943,1.0,0.95,0.12,0.12,0.33
PF00131,PF00203:PF06320:PF16064:PF03959:PF03669,1,53,0,1,53,949,0.0,0.95,0.0,0.0,-0.01,3,0,1,3,999,0.0,1.0,0.0,0.0,-0.0
PF00132,PF08016:PF02301:PF01247:PF00929:PF07245,59,85,25,34,60,884,0.29,0.91,0.42,0.42,0.3,5,5,54,0,944,1.0,0.95,0.08,0.08,0.28
PF00133,PF02441:PF08510:PF17065:PF10178:PF05907,50,44,16,34,28,925,0.36,0.94,0.32,0.32,0.31,3,3,47,0,953,1.0,0.95,0.06,0.06,0.24
PF00134,PF09184:PF01764:PF10551:PF08007:PF02019,69,96,32,37,64,870,0.33,0.9,0.46,0.46,0.34,8,8,61,0,934,1.0,0.94,0.12,0.12,0.33
PF00135,PF02902:PF00235:PF13532:PF10639:PF08294,81,105,41,40,64,858,0.39,0.9,0.51,0.51,0.39,11,10,71,1,921,0.91,0.93,0.12,0.12,0.32
PF00136,PF01547:PF11766:PF08174:PF07245:PF14521,36,33,13,23,20,947,0.39,0.96,0.36,0.36,0.36,1,1,35,0,967,1.0,0.97,0.03,0.03,0.16
PF00137,PF08719:PF00620:PF07717:PF07721:PF04679,23,133,15,8,118,862,0.11,0.87,0.65,0.65,0.23,13,8,15,5,975,0.62,0.98,0.35,0.35,0.45
PF00139,PF07019:PF13495:PF01501:PF04930:PF08592,23,57,12,11,45,935,0.21,0.94,0.52,0.52,0.31,5,4,19,1,979,0.8,0.98,0.17,0.17,0.37
PF00140,PF07721:PF01966:PF15913:PF09783:PF01041,7,49,3,4,46,950,0.06,0.95,0.43,0.43,0.15,3,1,6,2,994,0.33,0.99,0.14,0.14,0.21
PF00141,PF11807:PF03583:PF02104:PF09419:PF03259,37,34,13,24,21,945,0.38,0.96,0.35,0.35,0.34,1,1,36,0,966,1.0,0.96,0.03,0.03,0.16
PF00142,PF00537:PF15172:PF16906:PF15666:PF04839,2,15,1,1,14,987,0.07,0.99,0.5,0.5,0.18,0,0,2,0,1001,0,1.0,0.0,0.0,0
PF00143,PF12680:PF12280:PF03045:PF08559:PF11968,1,25,0,1,25,977,0.0,0.97,0.0,0.0,-0.01,1,0,1,1,1001,0.0,1.0,0.0,0.0,-0.0
PF00144,PF07428:PF12435:PF02434:PF10503:PF17050,68,39,16,52,23,912,0.41,0.93,0.24,0.24,0.27,1,1,67,0,935,1.0,0.93,0.01,0.01,0.12
PF00145,PF08016:PF03133:PF02301:PF13879:PF01247,27,76,12,15,64,912,0.16,0.92,0.44,0.44,0.23,6,6,21,0,976,1.0,0.98,0.22,0.22,0.47
PF00146,PF04277:PF00379:PF09398:PF07762:PF00436,22,63,9,13,54,927,0.14,0.93,0.41,0.41,0.21,2,2,20,0,981,1.0,0.98,0.09,0.09,0.3
PF00147,PF07721:PF08719:PF07717:PF03176:PF08016,50,103,25,25,78,875,0.24,0.9,0.5,0.5,0.3,5,5,45,0,953,1.0,0.96,0.1,0.1,0.31
PF00148,PF15013:PF09792:PF01741:PF14998:PF13020,1,12,0,1,12,990,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1002,0,1.0,0.0,0.0,0
PF00149,PF00929:PF00379:PF14521:PF16787:PF07762,120,86,42,78,44,839,0.49,0.88,0.35,0.35,0.35,10,9,111,1,882,0.9,0.89,0.07,0.07,0.24
PF00150,PF03145:PF05919:PF17050:PF12146:PF01101,49,64,24,25,40,914,0.38,0.94,0.49,0.49,0.4,4,4,45,0,954,1.0,0.96,0.08,0.08,0.28
PF00151,PF13388:PF12849:PF10269:PF08477:PF01088,33,55,16,17,39,931,0.29,0.94,0.48,0.48,0.35,0,0,33,0,970,0,0.97,0.0,0.0,0
PF00152,PF09170:PF16900:PF07717:PF08719:PF04679,69,89,29,40,60,874,0.33,0.9,0.42,0.42,0.32,8,7,62,1,933,0.88,0.94,0.1,0.1,0.29
PF00153,PF05535:PF01342:PF16016:PF02365:PF11559,124,45,25,99,20,859,0.56,0.88,0.2,0.2,0.28,2,2,122,0,879,1.0,0.88,0.02,0.02,0.12
PF00154,PF08294:PF10639:PF05172:PF09791:PF06632,15,34,2,13,32,956,0.06,0.96,0.13,0.13,0.07,2,1,14,1,987,0.5,0.99,0.07,0.07,0.18
PF00155,PF13673:PF11721:PF04103:PF00398:PF08923,99,47,21,78,26,878,0.45,0.9,0.21,0.21,0.26,5,5,94,0,904,1.0,0.91,0.05,0.05,0.21
PF00156,PF01329:PF14469:PF01501:PF04568:PF01418,32,59,19,13,40,931,0.32,0.95,0.59,0.59,0.41,1,1,31,0,971,1.0,0.97,0.03,0.03,0.17
PF00157,PF04617:PF03826:PF10525:PF03792:PF12413,8,11,6,2,5,990,0.55,0.99,0.75,0.75,0.64,2,2,6,0,995,1.0,0.99,0.25,0.25,0.5
