ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Hit Rate,Consensus MCC
PF03524,PF10618,7,0,0,7,0,1011,0,0.99,0.0,0,0,0,7,0,1011,0,0.99,0.0,0
PF04625,PF06890,1,0,0,1,0,1017,0,1.0,0.0,0,0,0,1,0,1017,0,1.0,0.0,0
PF07148,PF09996,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF04978,PF02873,7,6,3,4,3,1008,0.5,0.99,0.43,0.46,6,3,4,3,1008,0.5,0.99,0.43,0.46
PF00629,PF01033,35,18,10,25,8,975,0.56,0.97,0.29,0.38,18,10,25,8,975,0.56,0.97,0.29,0.38
PF05616,PF14634,0,17,0,0,17,1001,0.0,0.98,0,0,17,0,0,17,1001,0.0,0.98,0,0
PF10183,PF09769,9,3,0,9,3,1006,0.0,0.99,0.0,-0.01,3,0,9,3,1006,0.0,0.99,0.0,-0.01
PF14326,PF17164,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF04586,PF07016,1,0,0,1,0,1017,0,1.0,0.0,0,0,0,1,0,1017,0,1.0,0.0,0
PF16210,PF15234,1,0,0,1,0,1017,0,1.0,0.0,0,0,0,1,0,1017,0,1.0,0.0,0
PF02038,PF04831,6,4,1,5,3,1009,0.25,0.99,0.17,0.2,4,1,5,3,1009,0.25,0.99,0.17,0.2
PF15266,PF06428,3,8,1,2,7,1008,0.12,0.99,0.33,0.2,8,1,2,7,1008,0.12,0.99,0.33,0.2
PF15384,PF15828,0,2,0,0,2,1016,0.0,1.0,0,0,2,0,0,2,1016,0.0,1.0,0,0
PF15492,PF08314,1,5,1,0,4,1013,0.2,1.0,1.0,0.45,5,1,0,4,1013,0.2,1.0,1.0,0.45
PF02740,PF01114,1,1,1,0,0,1017,1.0,1.0,1.0,1.0,1,1,0,0,1017,1.0,1.0,1.0,1.0
PF03959,PF12368,28,6,2,26,4,986,0.33,0.97,0.07,0.14,6,2,26,4,986,0.33,0.97,0.07,0.14
PF00976,PF16102,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF14536,PF15770,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF16697,PF12479,3,0,0,3,0,1015,0,1.0,0.0,0,0,0,3,0,1015,0,1.0,0.0,0
PF13860,PF12461,1,0,0,1,0,1017,0,1.0,0.0,0,0,0,1,0,1017,0,1.0,0.0,0
PF05152,PF11130,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF03840,PF04237,1,0,0,1,0,1017,0,1.0,0.0,0,0,0,1,0,1017,0,1.0,0.0,0
PF00217,PF02807,19,18,16,3,2,997,0.89,1.0,0.84,0.86,18,16,3,2,997,0.89,1.0,0.84,0.86
PF03254,PF02309,6,12,1,5,11,1001,0.08,0.98,0.17,0.11,12,1,5,11,1001,0.08,0.98,0.17,0.11
PF01274,PF00463,9,10,2,7,8,1001,0.2,0.99,0.22,0.2,10,2,7,8,1001,0.2,0.99,0.22,0.2
PF08997,PF09757,7,6,1,6,5,1006,0.17,0.99,0.14,0.15,6,1,6,5,1006,0.17,0.99,0.14,0.15
PF11971,PF08683,11,8,7,4,1,1006,0.88,1.0,0.64,0.74,8,7,4,1,1006,0.88,1.0,0.64,0.74
PF16678,PF09409,8,28,6,2,22,988,0.21,0.98,0.75,0.39,28,6,2,22,988,0.21,0.98,0.75,0.39
PF16686,PF02765,3,9,3,0,6,1009,0.33,0.99,1.0,0.58,9,3,0,6,1009,0.33,0.99,1.0,0.58
PF00899,PF16420,57,11,11,46,0,961,1.0,0.95,0.19,0.43,11,11,46,0,961,1.0,0.95,0.19,0.43
PF08151,PF16165,6,8,4,2,4,1008,0.5,0.99,0.67,0.57,8,4,2,4,1008,0.5,0.99,0.67,0.57
PF15473,PF00162,8,21,6,2,15,995,0.29,0.98,0.75,0.46,21,6,2,15,995,0.29,0.98,0.75,0.46
PF10221,PF11277,7,7,2,5,5,1006,0.29,0.99,0.29,0.28,7,2,5,5,1006,0.29,0.99,0.29,0.28
PF00152,PF01336,70,50,40,30,10,938,0.8,0.96,0.57,0.66,50,40,30,10,938,0.8,0.96,0.57,0.66
PF00311,PF04802,6,7,0,6,7,1005,0.0,0.99,0.0,-0.01,7,0,6,7,1005,0.0,0.99,0.0,-0.01
PF00834,PF00197,19,1,0,19,1,998,0.0,0.98,0.0,-0.0,1,0,19,1,998,0.0,0.98,0.0,-0.0
PF13867,PF04422,6,0,0,6,0,1012,0,0.99,0.0,0,0,0,6,0,1012,0,0.99,0.0,0
PF03528,PF09311,5,6,5,0,1,1012,0.83,1.0,1.0,0.91,6,5,0,1,1012,0.83,1.0,1.0,0.91
PF10976,PF03562,0,1,0,0,1,1017,0.0,1.0,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF02568,PF07494,2,1,0,2,1,1015,0.0,1.0,0.0,-0.0,1,0,2,1,1015,0.0,1.0,0.0,-0.0
PF08327,PF09229,17,18,16,1,2,999,0.89,1.0,0.94,0.91,18,16,1,2,999,0.89,1.0,0.94,0.91
PF11016,PF06695,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF12922,PF12717,17,24,16,1,8,993,0.67,0.99,0.94,0.79,24,16,1,8,993,0.67,0.99,0.94,0.79
PF09362,PF11790,10,8,3,7,5,1003,0.38,0.99,0.3,0.33,8,3,7,5,1003,0.38,0.99,0.3,0.33
PF03478,PF07734,29,16,7,22,9,980,0.44,0.97,0.24,0.31,16,7,22,9,980,0.44,0.97,0.24,0.31
PF03160,PF07965,14,4,2,12,2,1002,0.5,0.99,0.14,0.26,4,2,12,2,1002,0.5,0.99,0.14,0.26
PF04381,PF00887,1,46,1,0,45,972,0.02,0.96,1.0,0.14,46,1,0,45,972,0.02,0.96,1.0,0.14
PF12460,PF07035,6,7,0,6,7,1005,0.0,0.99,0.0,-0.01,7,0,6,7,1005,0.0,0.99,0.0,-0.01
PF01042,PF01902,23,7,4,19,3,992,0.57,0.98,0.17,0.31,7,4,19,3,992,0.57,0.98,0.17,0.31
PF06252,PF02080,0,3,0,0,3,1015,0.0,1.0,0,0,3,0,0,3,1015,0.0,1.0,0,0
PF09349,PF02394,8,2,0,8,2,1008,0.0,0.99,0.0,-0.0,2,0,8,2,1008,0.0,0.99,0.0,-0.0
PF03810,PF08767,48,11,8,40,3,967,0.73,0.96,0.17,0.34,11,8,40,3,967,0.73,0.96,0.17,0.34
PF02244,PF00246,21,47,21,0,26,971,0.45,0.97,1.0,0.66,47,21,0,26,971,0.45,0.97,1.0,0.66
PF14289,PF05421,2,2,2,0,0,1016,1.0,1.0,1.0,1.0,2,2,0,0,1016,1.0,1.0,1.0,1.0
PF11429,PF05316,1,1,0,1,1,1016,0.0,1.0,0.0,-0.0,1,0,1,1,1016,0.0,1.0,0.0,-0.0
PF05903,PF15928,19,1,1,18,0,999,1.0,0.98,0.05,0.23,1,1,18,0,999,1.0,0.98,0.05,0.23
PF05751,PF00855,0,35,0,0,35,983,0.0,0.97,0,0,35,0,0,35,983,0.0,0.97,0,0
PF04360,PF15175,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF04529,PF05979,1,0,0,1,0,1017,0,1.0,0.0,0,0,0,1,0,1017,0,1.0,0.0,0
PF07684,PF06816,7,5,5,2,0,1011,1.0,1.0,0.71,0.84,5,5,2,0,1011,1.0,1.0,0.71,0.84
PF08106,PF06684,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF00390,PF03949,19,16,14,5,2,997,0.88,0.99,0.74,0.8,16,14,5,2,997,0.88,0.99,0.74,0.8
PF07112,PF07390,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF09465,PF01222,7,23,4,3,19,992,0.17,0.98,0.57,0.31,23,4,3,19,992,0.17,0.98,0.57,0.31
PF16387,PF00686,1,36,1,0,35,982,0.03,0.97,1.0,0.16,36,1,0,35,982,0.03,0.97,1.0,0.16
PF01103,PF07244,23,6,6,17,0,995,1.0,0.98,0.26,0.51,6,6,17,0,995,1.0,0.98,0.26,0.51
PF15444,PF15130,0,1,0,0,1,1017,0.0,1.0,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF14377,PF16727,7,2,2,5,0,1011,1.0,1.0,0.29,0.53,2,2,5,0,1011,1.0,1.0,0.29,0.53
PF08312,PF06046,15,13,3,12,10,993,0.23,0.98,0.2,0.2,13,3,12,10,993,0.23,0.98,0.2,0.2
PF04115,PF03561,11,8,4,7,4,1003,0.5,0.99,0.36,0.42,8,4,7,4,1003,0.5,0.99,0.36,0.42
PF07119,PF10106,0,1,0,0,1,1017,0.0,1.0,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF07004,PF04693,13,0,0,13,0,1005,0,0.99,0.0,0,0,0,13,0,1005,0,0.99,0.0,0
PF02988,PF00021,1,5,1,0,4,1013,0.2,1.0,1.0,0.45,5,1,0,4,1013,0.2,1.0,1.0,0.45
PF15976,PF07434,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF07876,PF01988,26,18,6,20,12,980,0.33,0.97,0.23,0.26,18,6,20,12,980,0.33,0.97,0.23,0.26
PF00499,PF00507,2,5,1,1,4,1012,0.2,1.0,0.5,0.31,5,1,1,4,1012,0.2,1.0,0.5,0.31
PF05498,PF02704,7,6,1,6,5,1006,0.17,0.99,0.14,0.15,6,1,6,5,1006,0.17,0.99,0.14,0.15
PF00103,PF02267,4,4,1,3,3,1011,0.25,0.99,0.25,0.25,4,1,3,3,1011,0.25,0.99,0.25,0.25
PF07934,PF10576,13,3,1,12,2,1003,0.33,0.99,0.08,0.16,3,1,12,2,1003,0.33,0.99,0.08,0.16
PF00164,PF00177,10,26,4,6,22,986,0.15,0.97,0.4,0.24,26,4,6,22,986,0.15,0.97,0.4,0.24
PF01367,PF06959,6,2,1,5,1,1011,0.5,0.99,0.17,0.29,2,1,5,1,1011,0.5,0.99,0.17,0.29
PF16533,PF14847,2,6,1,1,5,1011,0.17,0.99,0.5,0.29,6,1,1,5,1011,0.17,0.99,0.5,0.29
PF02534,PF03524,7,7,7,0,0,1011,1.0,1.0,1.0,1.0,7,7,0,0,1011,1.0,1.0,1.0,1.0
PF08762,PF12381,4,4,4,0,0,1014,1.0,1.0,1.0,1.0,4,4,0,0,1014,1.0,1.0,1.0,1.0
PF12719,PF13890,7,4,0,7,4,1007,0.0,0.99,0.0,-0.01,4,0,7,4,1007,0.0,0.99,0.0,-0.01
PF14910,PF14911,3,1,1,2,0,1015,1.0,1.0,0.33,0.58,1,1,2,0,1015,1.0,1.0,0.33,0.58
PF04296,PF14690,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF06663,PF10534,1,2,1,0,1,1016,0.5,1.0,1.0,0.71,2,1,0,1,1016,0.5,1.0,1.0,0.71
PF07711,PF16833,4,0,0,4,0,1014,0,1.0,0.0,0,0,0,4,0,1014,0,1.0,0.0,0
PF01408,PF17132,40,6,3,37,3,975,0.5,0.96,0.07,0.18,6,3,37,3,975,0.5,0.96,0.07,0.18
PF10853,PF10244,4,8,2,2,6,1008,0.25,0.99,0.5,0.35,8,2,2,6,1008,0.25,0.99,0.5,0.35
PF14654,PF05647,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF03281,PF07693,13,7,4,9,3,1002,0.57,0.99,0.31,0.41,7,4,9,3,1002,0.57,0.99,0.31,0.41
PF10816,PF00932,0,6,0,0,6,1012,0.0,0.99,0,0,6,0,0,6,1012,0.0,0.99,0,0
PF15557,PF07001,0,5,0,0,5,1013,0.0,1.0,0,0,5,0,0,5,1013,0.0,1.0,0,0
PF15817,PF11751,1,0,0,1,0,1017,0,1.0,0.0,0,0,0,1,0,1017,0,1.0,0.0,0
PF04562,PF15485,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF14534,PF17050,0,1,0,0,1,1017,0.0,1.0,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF02218,PF08824,4,1,1,3,0,1014,1.0,1.0,0.25,0.5,1,1,3,0,1014,1.0,1.0,0.25,0.5
PF16838,PF05352,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF10147,PF10244,3,8,0,3,8,1007,0.0,0.99,0.0,-0.0,8,0,3,8,1007,0.0,0.99,0.0,-0.0
PF10584,PF12465,32,3,2,30,1,985,0.67,0.97,0.06,0.2,3,2,30,1,985,0.67,0.97,0.06,0.2
PF09678,PF08274,1,0,0,1,0,1017,0,1.0,0.0,0,0,0,1,0,1017,0,1.0,0.0,0
PF04945,PF13296,1,1,0,1,1,1016,0.0,1.0,0.0,-0.0,1,0,1,1,1016,0.0,1.0,0.0,-0.0
PF05192,PF05190,38,6,5,33,1,979,0.83,0.97,0.13,0.32,6,5,33,1,979,0.83,0.97,0.13,0.32
PF00891,PF08100,33,7,7,26,0,985,1.0,0.97,0.21,0.45,7,7,26,0,985,1.0,0.97,0.21,0.45
PF00855,PF10513,35,24,14,21,10,973,0.58,0.97,0.4,0.47,24,14,21,10,973,0.58,0.97,0.4,0.47
PF12830,PF05041,9,8,0,9,8,1001,0.0,0.98,0.0,-0.01,8,0,9,8,1001,0.0,0.98,0.0,-0.01
PF09543,PF14280,1,1,1,0,0,1017,1.0,1.0,1.0,1.0,1,1,0,0,1017,1.0,1.0,1.0,1.0
PF13787,PF04911,0,2,0,0,2,1016,0.0,1.0,0,0,2,0,0,2,1016,0.0,1.0,0,0
PF15925,PF12625,1,3,0,1,3,1014,0.0,1.0,0.0,-0.0,3,0,1,3,1014,0.0,1.0,0.0,-0.0
PF14028,PF13322,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF02425,PF17078,0,1,0,0,1,1017,0.0,1.0,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF11851,PF15951,1,3,1,0,2,1015,0.33,1.0,1.0,0.58,3,1,0,2,1015,0.33,1.0,1.0,0.58
PF15674,PF02924,3,0,0,3,0,1015,0,1.0,0.0,0,0,0,3,0,1015,0,1.0,0.0,0
PF00257,PF10222,6,8,0,6,8,1004,0.0,0.99,0.0,-0.01,8,0,6,8,1004,0.0,0.99,0.0,-0.01
PF11227,PF17086,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF02321,PF01114,12,1,0,12,1,1005,0.0,0.99,0.0,-0.0,1,0,12,1,1005,0.0,0.99,0.0,-0.0
PF16558,PF04699,7,5,1,6,4,1007,0.2,0.99,0.14,0.16,5,1,6,4,1007,0.2,0.99,0.14,0.16
PF09027,PF06760,2,2,1,1,1,1015,0.5,1.0,0.5,0.5,2,1,1,1,1015,0.5,1.0,0.5,0.5
PF15204,PF01668,0,2,0,0,2,1016,0.0,1.0,0,0,2,0,0,2,1016,0.0,1.0,0,0
PF11035,PF15302,2,0,0,2,0,1016,0,1.0,0.0,0,0,0,2,0,1016,0,1.0,0.0,0
PF11312,PF13013,1,1,0,1,1,1016,0.0,1.0,0.0,-0.0,1,0,1,1,1016,0.0,1.0,0.0,-0.0
PF02608,PF01547,4,21,2,2,19,995,0.1,0.98,0.5,0.21,21,2,2,19,995,0.1,0.98,0.5,0.21
PF00054,PF02210,15,40,13,2,27,976,0.33,0.97,0.87,0.52,40,13,2,27,976,0.33,0.97,0.87,0.52
PF15179,PF15119,1,1,0,1,1,1016,0.0,1.0,0.0,-0.0,1,0,1,1,1016,0.0,1.0,0.0,-0.0
PF06887,PF01580,0,5,0,0,5,1013,0.0,1.0,0,0,5,0,0,5,1013,0.0,1.0,0,0
PF11934,PF01857,2,1,1,1,0,1016,1.0,1.0,0.5,0.71,1,1,1,0,1016,1.0,1.0,0.5,0.71
PF07273,PF08783,0,7,0,0,7,1011,0.0,0.99,0,0,7,0,0,7,1011,0.0,0.99,0,0
PF14310,PF01915,31,33,29,2,4,983,0.88,0.99,0.94,0.9,33,29,2,4,983,0.88,0.99,0.94,0.9
PF12638,PF00537,5,1,0,5,1,1012,0.0,0.99,0.0,-0.0,1,0,5,1,1012,0.0,0.99,0.0,-0.0
PF15121,PF15762,1,0,0,1,0,1017,0,1.0,0.0,0,0,0,1,0,1017,0,1.0,0.0,0
PF06371,PF06367,23,24,23,0,1,994,0.96,1.0,1.0,0.98,24,23,0,1,994,0.96,1.0,1.0,0.98
PF10107,PF07327,0,1,0,0,1,1017,0.0,1.0,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF09256,PF10567,0,1,0,0,1,1017,0.0,1.0,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF03870,PF03331,7,1,0,7,1,1010,0.0,0.99,0.0,-0.0,1,0,7,1,1010,0.0,0.99,0.0,-0.0
PF06852,PF11581,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF00907,PF11078,19,2,2,17,0,999,1.0,0.98,0.11,0.32,2,2,17,0,999,1.0,0.98,0.11,0.32
PF11559,PF10506,7,4,0,7,4,1007,0.0,0.99,0.0,-0.01,4,0,7,4,1007,0.0,0.99,0.0,-0.01
PF16332,PF12062,2,8,1,1,7,1009,0.12,0.99,0.5,0.25,8,1,1,7,1009,0.12,0.99,0.5,0.25
PF06028,PF06718,3,0,0,3,0,1015,0,1.0,0.0,0,0,0,3,0,1015,0,1.0,0.0,0
PF13193,PF16177,85,14,13,72,1,932,0.93,0.93,0.15,0.36,14,13,72,1,932,0.93,0.93,0.15,0.36
PF14764,PF09822,5,5,1,4,4,1009,0.2,0.99,0.2,0.2,5,1,4,4,1009,0.2,0.99,0.2,0.2
PF11404,PF07941,1,3,1,0,2,1015,0.33,1.0,1.0,0.58,3,1,0,2,1015,0.33,1.0,1.0,0.58
PF12738,PF00533,24,52,20,4,32,962,0.38,0.96,0.83,0.55,52,20,4,32,962,0.38,0.96,0.83,0.55
PF01594,PF09733,5,5,1,4,4,1009,0.2,0.99,0.2,0.2,5,1,4,4,1009,0.2,0.99,0.2,0.2
PF03398,PF14075,21,3,1,20,2,995,0.33,0.98,0.05,0.12,3,1,20,2,995,0.33,0.98,0.05,0.12
PF08355,PF08356,13,12,12,1,0,1005,1.0,1.0,0.92,0.96,12,12,1,0,1005,1.0,1.0,0.92,0.96
PF09803,PF11093,10,0,0,10,0,1008,0,0.99,0.0,0,0,0,10,0,1008,0,0.99,0.0,0
PF08950,PF17049,0,1,0,0,1,1017,0.0,1.0,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF09994,PF01018,17,10,6,11,4,997,0.6,0.99,0.35,0.45,10,6,11,4,997,0.6,0.99,0.35,0.45
PF09457,PF11618,10,4,2,8,2,1006,0.5,0.99,0.2,0.31,4,2,8,2,1006,0.5,0.99,0.2,0.31
PF17185,PF16888,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF15159,PF01316,1,2,0,1,2,1015,0.0,1.0,0.0,-0.0,2,0,1,2,1015,0.0,1.0,0.0,-0.0
PF02050,PF03710,0,3,0,0,3,1015,0.0,1.0,0,0,3,0,0,3,1015,0.0,1.0,0,0
PF06769,PF02197,1,21,0,1,21,996,0.0,0.98,0.0,-0.0,21,0,1,21,996,0.0,0.98,0.0,-0.0
PF06881,PF07500,4,16,2,2,14,1000,0.12,0.98,0.5,0.24,16,2,2,14,1000,0.12,0.98,0.5,0.24
PF10160,PF04176,0,9,0,0,9,1009,0.0,0.99,0,0,9,0,0,9,1009,0.0,0.99,0,0
PF03437,PF14931,2,1,0,2,1,1015,0.0,1.0,0.0,-0.0,1,0,2,1,1015,0.0,1.0,0.0,-0.0
PF14786,PF08917,2,4,2,0,2,1014,0.5,1.0,1.0,0.71,4,2,0,2,1014,0.5,1.0,1.0,0.71
PF05459,PF12240,0,1,0,0,1,1017,0.0,1.0,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF03323,PF02554,8,0,0,8,0,1010,0,0.99,0.0,0,0,0,8,0,1010,0,0.99,0.0,0
PF04904,PF04902,2,0,0,2,0,1016,0,1.0,0.0,0,0,0,2,0,1016,0,1.0,0.0,0
PF12948,PF14922,0,4,0,0,4,1014,0.0,1.0,0,0,4,0,0,4,1014,0.0,1.0,0,0
PF13026,PF10370,0,1,0,0,1,1017,0.0,1.0,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF07666,PF00621,1,78,0,1,78,939,0.0,0.92,0.0,-0.01,78,0,1,78,939,0.0,0.92,0.0,-0.01
PF08067,PF16274,4,2,1,3,1,1013,0.5,1.0,0.25,0.35,2,1,3,1,1013,0.5,1.0,0.25,0.35
PF17086,PF11227,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF01789,PF07896,6,5,1,5,4,1008,0.2,0.99,0.17,0.18,5,1,5,4,1008,0.2,0.99,0.17,0.18
PF02913,PF09265,29,15,4,25,11,978,0.27,0.96,0.14,0.18,15,4,25,11,978,0.27,0.96,0.14,0.18
PF01663,PF04987,38,16,13,25,3,977,0.81,0.97,0.34,0.52,16,13,25,3,977,0.81,0.97,0.34,0.52
PF01782,PF04871,3,15,1,2,14,1001,0.07,0.98,0.33,0.14,15,1,2,14,1001,0.07,0.98,0.33,0.14
PF06377,PF08738,2,0,0,2,0,1016,0,1.0,0.0,0,0,0,2,0,1016,0,1.0,0.0,0
PF01180,PF16020,22,2,1,21,1,995,0.5,0.98,0.05,0.15,2,1,21,1,995,0.5,0.98,0.05,0.15
PF05066,PF13922,6,4,4,2,0,1012,1.0,1.0,0.67,0.82,4,4,2,0,1012,1.0,1.0,0.67,0.82
PF14248,PF08093,0,1,0,0,1,1017,0.0,1.0,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF16515,PF17045,5,0,0,5,0,1013,0,1.0,0.0,0,0,0,5,0,1013,0,1.0,0.0,0
PF07411,PF03090,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF05999,PF08780,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF09220,PF07409,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF12861,PF15189,14,5,3,11,2,1002,0.6,0.99,0.21,0.35,5,3,11,2,1002,0.6,0.99,0.21,0.35
PF08597,PF10166,8,2,0,8,2,1008,0.0,0.99,0.0,-0.0,2,0,8,2,1008,0.0,0.99,0.0,-0.0
PF06011,PF06333,7,8,3,4,5,1006,0.38,0.99,0.43,0.4,8,3,4,5,1006,0.38,0.99,0.43,0.4
PF14545,PF04182,2,6,0,2,6,1010,0.0,0.99,0.0,-0.0,6,0,2,6,1010,0.0,0.99,0.0,-0.0
PF08564,PF03234,9,7,6,3,1,1008,0.86,1.0,0.67,0.75,7,6,3,1,1008,0.86,1.0,0.67,0.75
PF16863,PF00088,19,16,8,11,8,991,0.5,0.98,0.42,0.45,16,8,11,8,991,0.5,0.98,0.42,0.45
PF09418,PF12126,3,5,1,2,4,1011,0.2,0.99,0.33,0.26,5,1,2,4,1011,0.2,0.99,0.33,0.26
