ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Hit Rate,Consensus MCC
PF05562,PF01387:PF12056:PF09778:PF15252:PF09367:PF14931:PF03331:PF06219:PF11703:PF06825,7,23,6,1,17,2334,0.26,0.99,0.86,0.47,0,0,7,0,2351,0,1.0,0.0,0
PF03665,PF15872:PF07956:PF15302:PF15252:PF01387:PF15060:PF15671:PF15398:PF14713:PF10166,9,23,2,7,21,2328,0.09,0.99,0.22,0.13,0,0,9,0,2349,0,1.0,0.0,0
PF08361,PF00813:PF07494:PF01136:PF13421:PF02951:PF04865:PF06761:PF07411:PF13746:PF08334,1,22,1,0,21,2336,0.05,0.99,1.0,0.21,0,0,1,0,2357,0,1.0,0.0,0
PF08061,PF03880:PF11648:PF03461:PF10927:PF08072:PF07652:PF12137:PF16204:PF09110:PF13234,2,70,2,0,68,2288,0.03,0.97,1.0,0.17,2,2,0,0,2356,1.0,1.0,1.0,1.0
PF09112,PF09113:PF05787:PF16126:PF16477:PF15798:PF15073:PF07282:PF08706:PF04196:PF02951,0,24,0,0,24,2334,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF10330,PF06420:PF11489:PF03596:PF08508:PF10104:PF07223:PF04090:PF10571:PF12049:PF15045,3,21,1,2,20,2335,0.05,0.99,0.33,0.12,0,0,3,0,2355,0,1.0,0.0,0
PF08298,PF14841:PF03241:PF07411:PF14842:PF03428:PF08345:PF15518:PF08886:PF08479:PF04865,0,8,0,0,8,2350,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF06441,PF06237:PF10288:PF04083:PF10022:PF05827:PF00647:PF05978:PF10329:PF06423:PF01757,27,161,13,14,148,2183,0.08,0.93,0.48,0.18,2,1,26,1,2330,0.5,0.99,0.04,0.13
PF14945,PF00770:PF15041:PF15809:PF15555:PF15119:PF05355:PF12724:PF14985:PF15339:PF06514,1,27,0,1,27,2330,0.0,0.99,0.0,-0.0,0,0,1,0,2357,0,1.0,0.0,0
PF05930,PF15529:PF14841:PF14842:PF04222:PF01706:PF10567:PF17206:PF08497:PF11863:PF11751,0,4,0,0,4,2354,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF01092,PF10234:PF09282:PF15301:PF07039:PF11708:PF12049:PF07223:PF07139:PF01980:PF04934,25,73,13,12,60,2273,0.18,0.97,0.52,0.29,0,0,25,0,2333,0,0.99,0.0,0
PF04161,PF06172:PF05995:PF00210:PF04110:PF16122:PF07096:PF05724:PF06388:PF01775:PF15008,30,85,18,12,67,2261,0.21,0.97,0.6,0.34,1,1,29,0,2328,1.0,0.99,0.03,0.18
PF17081,PF00770:PF12724:PF08843:PF15838:PF03243:PF15212:PF11057:PF10106:PF01316:PF05399,0,17,0,0,17,2341,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF16205,PF14853:PF14852:PF01381:PF02607:PF10660:PF00366:PF08523:PF12338:PF02965:PF02751,27,85,25,2,60,2271,0.29,0.97,0.93,0.51,2,1,26,1,2330,0.5,0.99,0.04,0.13
PF07157,PF07409:PF13722:PF11751:PF06890:PF03090:PF06798:PF02277:PF10566:PF01330:PF13861,0,12,0,0,12,2346,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF00676,PF02779:PF02780:PF16078:PF16870:PF08213:PF01578:PF00205:PF12820:PF00251:PF01039,81,171,53,28,118,2159,0.31,0.94,0.65,0.42,4,4,77,0,2277,1.0,0.97,0.05,0.22
PF11593,PF01913:PF05939:PF03244:PF03428:PF04717:PF14258:PF02277:PF17206:PF02413:PF02557,4,14,0,4,14,2340,0.0,0.99,0.0,-0.0,0,0,4,0,2354,0,1.0,0.0,0
PF02633,PF13322:PF03616:PF15272:PF07769:PF09614:PF09611:PF15105:PF06450:PF06995:PF07157,3,6,0,3,6,2349,0.0,1.0,0.0,-0.0,0,0,3,0,2355,0,1.0,0.0,0
PF05038,PF11304:PF01807:PF08275:PF16216:PF01695:PF10645:PF04286:PF04865:PF05860:PF03058,5,23,1,4,22,2331,0.04,0.99,0.2,0.09,0,0,5,0,2353,0,1.0,0.0,0
PF13607,PF13380:PF06466:PF02567:PF15161:PF14996:PF02901:PF04412:PF14114:PF11870:PF07492,2,54,2,0,52,2304,0.04,0.98,1.0,0.19,1,1,1,0,2356,1.0,1.0,0.5,0.71
PF09026,PF04236:PF09607:PF04218:PF12225:PF12116:PF03221:PF05225:PF02796:PF12760:PF01527,9,121,7,2,114,2235,0.06,0.95,0.78,0.2,2,2,7,0,2349,1.0,1.0,0.22,0.47
PF03209,PF05336:PF06718:PF06028:PF06813:PF06711:PF16672:PF00866:PF16966:PF13340:PF11471,2,50,2,0,48,2308,0.04,0.98,1.0,0.2,2,2,0,0,2356,1.0,1.0,1.0,1.0
PF01156,PF00797:PF05212:PF00793:PF02736:PF01496:PF11145:PF09796:PF02363:PF10455:PF02724,36,130,24,12,106,2216,0.18,0.95,0.67,0.33,1,1,35,0,2322,1.0,0.99,0.03,0.17
PF02803,PF00108:PF02036:PF02737:PF01796:PF00725:PF16656:PF05827:PF05768:PF10022:PF16401,73,154,71,2,83,2202,0.46,0.96,0.97,0.66,8,8,65,0,2285,1.0,0.97,0.11,0.33
PF11152,PF06549:PF16851:PF10868:PF15556:PF10454:PF05419:PF06876:PF11909:PF06369:PF02531,2,20,1,1,19,2337,0.05,0.99,0.5,0.16,0,0,2,0,2356,0,1.0,0.0,0
PF06974,PF03007:PF02789:PF13336:PF00215:PF13292:PF02550:PF02065:PF16711:PF01684:PF14688,11,106,11,0,95,2252,0.1,0.96,1.0,0.32,0,0,11,0,2347,0,1.0,0.0,0
PF00243,PF01731:PF07258:PF10420:PF01078:PF13391:PF03556:PF07039:PF00346:PF01160:PF00229,6,105,1,5,104,2248,0.01,0.95,0.17,0.03,1,0,6,1,2351,0.0,1.0,0.0,-0.0
PF06020,PF15343:PF15776:PF15207:PF17015:PF08093:PF15754:PF05981:PF06573:PF15876:PF15190,0,25,0,0,25,2333,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF10565,PF04069:PF10562:PF00497:PF01547:PF10613:PF02608:PF10606:PF02161:PF12743:PF12577,3,110,3,0,107,2248,0.03,0.95,1.0,0.16,2,0,3,2,2353,0.0,1.0,0.0,-0.0
PF14962,PF14721:PF14759:PF16020:PF01654:PF07681:PF00070:PF14691:PF04898:PF04324:PF04224,5,59,3,2,56,2297,0.05,0.98,0.6,0.17,2,2,3,0,2353,1.0,1.0,0.4,0.63
PF01422,PF13902:PF02195:PF03946:PF02060:PF05267:PF03015:PF01649:PF00344:PF10224:PF08641,25,115,12,13,103,2230,0.1,0.95,0.48,0.21,0,0,25,0,2333,0,0.99,0.0,0
PF10256,PF04716:PF00159:PF09769:PF08561:PF10244:PF00965:PF10780:PF01470:PF01632:PF10853,31,84,13,18,71,2256,0.15,0.96,0.42,0.24,1,1,30,0,2327,1.0,0.99,0.03,0.18
PF16735,PF10580:PF06614:PF00784:PF16521:PF05902:PF16705:PF01843:PF04382:PF15157:PF08766,6,114,6,0,108,2244,0.05,0.95,1.0,0.22,1,1,5,0,2352,1.0,1.0,0.17,0.41
PF01470,PF04716:PF04667:PF08561:PF00159:PF10780:PF05915:PF01632:PF03980:PF06127:PF10256,17,86,6,11,80,2261,0.07,0.96,0.35,0.14,1,1,16,0,2341,1.0,0.99,0.06,0.24
PF10160,PF04176:PF02284:PF04716:PF12020:PF05915:PF00965:PF06658:PF10185:PF01775:PF14935,0,75,0,0,75,2283,0.0,0.97,0,0,1,0,0,1,2357,0.0,1.0,0,0
PF15108,PF01943:PF15483:PF05326:PF16836:PF07495:PF08404:PF07804:PF04013:PF08334:PF10566,3,17,1,2,16,2339,0.06,0.99,0.33,0.14,0,0,3,0,2355,0,1.0,0.0,0
PF06060,PF14674:PF14677:PF14678:PF10351:PF14680:PF10359:PF14679:PF01930:PF10293:PF10305,4,24,0,4,24,2330,0.0,0.99,0.0,-0.0,1,0,4,1,2353,0.0,1.0,0.0,-0.0
PF08463,PF03146:PF02667:PF03291:PF08803:PF08143:PF03400:PF11627:PF16086:PF08138:PF01121,3,46,2,1,44,2311,0.04,0.98,0.67,0.17,0,0,3,0,2355,0,1.0,0.0,0
PF15803,PF15805:PF04422:PF07260:PF14049:PF16027:PF14047:PF02186:PF15397:PF12049:PF16171,0,31,0,0,31,2327,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF00250,PF16159:PF02701:PF04109:PF00853:PF09816:PF00907:PF09354:PF16676:PF16675:PF08313,85,88,33,52,55,2218,0.38,0.95,0.39,0.36,4,4,81,0,2273,1.0,0.97,0.05,0.21
PF15805,PF15803:PF04422:PF14049:PF07260:PF14047:PF10488:PF15397:PF10512:PF02186:PF04111,0,47,0,0,47,2311,0.0,0.98,0,0,0,0,0,0,2358,0,1.0,0,0
PF06745,PF13753:PF06890:PF17164:PF16325:PF08404:PF01514:PF02211:PF15976:PF02465:PF17188,0,11,0,0,11,2347,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF05690,PF02589:PF11870:PF02901:PF13404:PF02604:PF13746:PF00455:PF16195:PF07377:PF03786,10,42,5,5,37,2311,0.12,0.98,0.5,0.24,0,0,10,0,2348,0,1.0,0.0,0
PF17219,PF08604:PF16764:PF00641:PF06831:PF07223:PF12752:PF08325:PF12049:PF06420:PF09292,1,117,1,0,116,2241,0.01,0.95,1.0,0.09,1,1,0,0,2357,1.0,1.0,1.0,1.0
PF04431,PF02789:PF03425:PF07975:PF08530:PF03442:PF09822:PF04972:PF16004:PF02449:PF09298,5,115,3,2,112,2241,0.03,0.95,0.6,0.12,2,0,5,2,2351,0.0,1.0,0.0,-0.0
PF16799,PF03521:PF11933:PF03520:PF11404:PF16885:PF08412:PF08763:PF16526:PF07941:PF08650,5,53,4,1,49,2304,0.08,0.98,0.8,0.24,4,4,1,0,2353,1.0,1.0,0.8,0.89
PF15952,PF08730:PF09690:PF07359:PF14290:PF15667:PF15825:PF10994:PF06890:PF17010:PF15681,2,7,0,2,7,2349,0.0,1.0,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0
PF05777,PF07385:PF14065:PF17016:PF00867:PF04129:PF08597:PF03449:PF09545:PF02971:PF08249,2,122,0,2,122,2234,0.0,0.95,0.0,-0.01,0,0,2,0,2356,0,1.0,0.0,0
PF13090,PF02503:PF13089:PF03090:PF02336:PF13722:PF04865:PF06826:PF14842:PF03241:PF07308,3,13,3,0,10,2345,0.23,1.0,1.0,0.48,0,0,3,0,2355,0,1.0,0.0,0
PF08643,PF14610:PF02325:PF12317:PF11282:PF15810:PF04852:PF03195:PF06487:PF07818:PF11623,9,59,5,4,54,2295,0.08,0.98,0.56,0.21,0,0,9,0,2349,0,1.0,0.0,0
PF01467,PF01121:PF07072:PF13656:PF01066:PF05739:PF02146:PF02536:PF04859:PF12579:PF03953,73,258,43,30,215,2070,0.17,0.9,0.59,0.27,12,10,63,2,2283,0.83,0.97,0.14,0.33
PF05474,PF07149:PF11109:PF02951:PF15096:PF06670:PF14983:PF13726:PF02107:PF02501:PF00816,3,26,0,3,26,2329,0.0,0.99,0.0,-0.0,0,0,3,0,2355,0,1.0,0.0,0
PF08659,PF14765:PF08242:PF00109:PF00550:PF02801:PF16197:PF00975:PF16073:PF00698:PF08354,67,159,65,2,94,2197,0.41,0.96,0.97,0.62,57,50,17,7,2284,0.88,0.99,0.75,0.8
PF03912,PF02427:PF15125:PF06109:PF14985:PF15107:PF00770:PF15158:PF15664:PF14618:PF15173,4,14,1,3,13,2341,0.07,0.99,0.25,0.13,0,0,4,0,2354,0,1.0,0.0,0
PF17066,PF09428:PF15141:PF03548:PF17049:PF15482:PF14251:PF15856:PF09951:PF05418:PF06651,3,16,0,3,16,2339,0.0,0.99,0.0,-0.0,0,0,3,0,2355,0,1.0,0.0,0
PF10309,PF12516:PF05182:PF14722:PF15249:PF16043:PF15290:PF15619:PF15257:PF08733:PF11547,15,66,8,7,58,2285,0.12,0.97,0.53,0.25,0,0,15,0,2343,0,0.99,0.0,0
PF05535,PF06729:PF04691:PF10454:PF05836:PF09690:PF15683:PF06581:PF15760:PF06695:PF09057,0,16,0,0,16,2342,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF03070,PF08543:PF02581:PF02152:PF01288:PF14683:PF02256:PF12972:PF05004:PF02965:PF06045,27,107,22,5,85,2246,0.21,0.96,0.81,0.4,2,2,25,0,2331,1.0,0.99,0.07,0.27
PF01085,PF01079:PF04424:PF12470:PF06535:PF05076:PF14921:PF14875:PF15661:PF17187:PF02670,17,66,15,2,51,2290,0.23,0.98,0.88,0.44,1,1,16,0,2341,1.0,0.99,0.06,0.24
PF14718,PF15075:PF05280:PF08298:PF00308:PF10410:PF12241:PF12571:PF15143:PF01052:PF02951,2,32,0,2,32,2324,0.0,0.99,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0
PF06873,PF04820:PF07645:PF08119:PF03931:PF07679:PF07602:PF00695:PF15277:PF14400:PF05917,0,271,0,0,271,2087,0.0,0.89,0,0,0,0,0,0,2358,0,1.0,0,0
PF10580,PF06614:PF13178:PF15157:PF16735:PF00612:PF02179:PF16521:PF02197:PF05038:PF10143,2,167,2,0,165,2191,0.01,0.93,1.0,0.11,2,1,1,1,2355,0.5,1.0,0.5,0.5
PF04177,PF15377:PF08038:PF00235:PF15239:PF01875:PF07354:PF01353:PF01698:PF03331:PF05296,17,56,7,10,49,2292,0.12,0.97,0.41,0.22,0,0,17,0,2341,0,0.99,0.0,0
PF01333,PF16639:PF03118:PF03951:PF00306:PF06414:PF10179:PF02797:PF08542:PF05450:PF14868,10,133,10,0,123,2225,0.08,0.95,1.0,0.27,2,1,9,1,2347,0.5,1.0,0.1,0.22
PF01107,PF03732:PF03159:PF02337:PF14893:PF12384:PF08284:PF02093:PF14111:PF11923:PF00077,11,206,9,2,197,2150,0.04,0.92,0.82,0.18,5,4,7,1,2346,0.8,1.0,0.36,0.54
PF10327,PF10325:PF10319:PF10318:PF10322:PF10316:PF03409:PF02118:PF10317:PF02117:PF10326,8,68,8,0,60,2290,0.12,0.97,1.0,0.34,0,0,8,0,2350,0,1.0,0.0,0
PF15255,PF05041:PF11331:PF15923:PF14611:PF11261:PF15678:PF00649:PF15499:PF11822:PF09429,0,70,0,0,70,2288,0.0,0.97,0,0,0,0,0,0,2358,0,1.0,0,0
PF02629,PF08442:PF00285:PF00549:PF16114:PF06971:PF00195:PF04127:PF07250:PF01747:PF00941,29,129,29,0,100,2229,0.22,0.96,1.0,0.46,4,4,25,0,2329,1.0,0.99,0.14,0.37
PF09327,PF12256:PF12421:PF07523:PF15518:PF04196:PF04865:PF06506:PF13722:PF08479:PF16861,0,17,0,0,17,2341,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF03934,PF02501:PF05134:PF04612:PF08461:PF11612:PF13408:PF11614:PF02056:PF07494:PF17084,8,30,8,0,22,2328,0.27,0.99,1.0,0.51,1,1,7,0,2350,1.0,1.0,0.12,0.35
PF04557,PF04558:PF03950:PF00749:PF02481:PF16313:PF09180:PF00353:PF00458:PF05392:PF02938,20,103,20,0,83,2255,0.19,0.96,1.0,0.43,8,8,12,0,2338,1.0,0.99,0.4,0.63
PF10067,PF08058:PF02683:PF15346:PF09428:PF11016:PF12646:PF10333:PF15062:PF09962:PF13270,1,30,1,0,29,2328,0.03,0.99,1.0,0.18,0,0,1,0,2357,0,1.0,0.0,0
PF15002,PF06951:PF06679:PF05335:PF04856:PF00726:PF15559:PF08520:PF15053:PF06342:PF09777,18,39,5,13,34,2306,0.13,0.98,0.28,0.18,0,0,18,0,2340,0,0.99,0.0,0
PF12609,PF15060:PF01701:PF03842:PF01387:PF02106:PF15252:PF14931:PF11362:PF14967:PF15741,1,25,1,0,24,2333,0.04,0.99,1.0,0.2,0,0,1,0,2357,0,1.0,0.0,0
PF05375,PF09206:PF13330:PF09175:PF02822:PF08742:PF00094:PF00007:PF03336:PF02961:PF10511,13,95,12,1,83,2262,0.13,0.96,0.92,0.33,3,3,10,0,2345,1.0,1.0,0.23,0.48
PF07253,PF15786:PF09784:PF06907:PF02101:PF08228:PF13933:PF15831:PF15744:PF15003:PF13741,0,23,0,0,23,2335,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF06185,PF10938:PF11380:PF17103:PF17101:PF02718:PF17102:PF10460:PF12675:PF00341:PF09069,0,46,0,0,46,2312,0.0,0.98,0,0,0,0,0,0,2358,0,1.0,0,0
PF12101,PF03428:PF03241:PF03831:PF01580:PF12477:PF12080:PF02119:PF11130:PF11794:PF09677,0,13,0,0,13,2345,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF06479,PF14593:PF12063:PF11629:PF12179:PF08311:PF12202:PF16579:PF12605:PF13281:PF16797,18,68,7,11,61,2279,0.1,0.97,0.39,0.19,4,4,14,0,2340,1.0,0.99,0.22,0.47
PF01119,PF10699:PF10257:PF15996:PF03250:PF09239:PF08676:PF12444:PF16413:PF07522:PF13859,46,117,44,2,73,2239,0.38,0.97,0.96,0.59,0,0,46,0,2312,0,0.98,0.0,0
PF16177,PF13193:PF07774:PF00668:PF00501:PF13570:PF06464:PF14535:PF13360:PF04560:PF10487,23,260,23,0,237,2098,0.09,0.9,1.0,0.28,13,8,15,5,2330,0.62,0.99,0.35,0.46
PF13628,PF05707:PF16804:PF15555:PF01752:PF09980:PF07428:PF05728:PF14328:PF15819:PF08453,0,15,0,0,15,2343,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF15747,PF15730:PF15080:PF12873:PF15343:PF15169:PF06897:PF09715:PF15036:PF14866:PF10429,0,9,0,0,9,2349,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF01928,PF00485:PF04437:PF11571:PF10496:PF14958:PF03081:PF13851:PF04981:PF15906:PF15558,7,125,7,0,118,2233,0.06,0.95,1.0,0.23,1,0,7,1,2350,0.0,1.0,0.0,-0.0
PF07472,PF17025:PF13371:PF01801:PF09707:PF14402:PF03552:PF04629:PF00778:PF09060:PF08577,0,50,0,0,50,2308,0.0,0.98,0,0,0,0,0,0,2358,0,1.0,0,0
PF12276,PF08260:PF05929:PF12087:PF00587:PF01096:PF10547:PF09527:PF08537:PF12232:PF01586,0,131,0,0,131,2227,0.0,0.94,0,0,0,0,0,0,2358,0,1.0,0,0
PF13473,PF13340:PF08894:PF09684:PF02719:PF07178:PF05509:PF11130:PF02119:PF06995:PF11236,3,21,3,0,18,2337,0.14,0.99,1.0,0.38,0,0,3,0,2355,0,1.0,0.0,0
PF00107,PF08240:PF16912:PF08242:PF00106:PF13823:PF00109:PF02801:PF08659:PF13813:PF01066,171,470,160,11,310,1877,0.34,0.86,0.94,0.52,43,38,133,5,2182,0.88,0.94,0.22,0.43
PF08517,PF13775:PF08347:PF16090:PF12336:PF12067:PF09667:PF14887:PF00808:PF04090:PF09011,10,122,5,5,117,2231,0.04,0.95,0.5,0.13,0,0,10,0,2348,0,1.0,0.0,0
PF12178,PF10407:PF15235:PF01430:PF15082:PF17096:PF15392:PF08183:PF01057:PF09462:PF07610,6,22,0,6,22,2330,0.0,0.99,0.0,-0.0,0,0,6,0,2352,0,1.0,0.0,0
PF05317,PF17062:PF11044:PF12388:PF05853:PF15207:PF15175:PF05393:PF09832:PF05611:PF15343,0,6,0,0,6,2352,0.0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF16952,PF12437:PF04909:PF03951:PF13511:PF16864:PF02378:PF16803:PF00532:PF06545:PF13557,4,107,4,0,103,2251,0.04,0.96,1.0,0.19,2,0,4,2,2352,0.0,1.0,0.0,-0.0
PF06781,PF11625:PF06181:PF15553:PF10999:PF05874:PF15764:PF01358:PF03588:PF11560:PF15895,0,13,0,0,13,2345,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF07128,PF05761:PF01938:PF06628:PF03094:PF01965:PF07439:PF05019:PF00045:PF00199:PF04997,0,167,0,0,167,2191,0.0,0.93,0,0,8,0,0,8,2350,0.0,1.0,0,0
PF10412,PF12615:PF15281:PF06805:PF05939:PF02413:PF03739:PF02465:PF06798:PF08497:PF02277,0,24,0,0,24,2334,0.0,0.99,0,0,0,0,0,0,2358,0,1.0,0,0
PF00637,PF12816:PF17122:PF10367:PF12451:PF10366:PF05131:PF12612:PF10350:PF13910:PF08427,61,94,38,23,56,2241,0.4,0.97,0.62,0.49,6,6,55,0,2297,1.0,0.98,0.1,0.31
PF11879,PF11601:PF16526:PF03521:PF11933:PF16885:PF16799:PF08412:PF03520:PF07941:PF11956,9,43,8,1,35,2314,0.19,0.98,0.89,0.4,4,4,5,0,2349,1.0,1.0,0.44,0.67
PF10195,PF15011:PF14989:PF04930:PF14832:PF03612:PF05811:PF14934:PF02109:PF12488:PF15766,2,49,0,2,49,2307,0.0,0.98,0.0,-0.0,0,0,2,0,2356,0,1.0,0.0,0
PF02383,PF08952:PF03372:PF12456:PF07092:PF04031:PF10392:PF16776:PF08216:PF08161:PF08638,60,158,42,18,116,2182,0.27,0.94,0.7,0.41,2,2,58,0,2298,1.0,0.98,0.03,0.18
