ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Hit Rate,Consensus MCC
PF08111,PF16041:PF11852:PF10084,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF12078,PF07735:PF00068:PF07114,2,7,1,1,6,306,0.14,0.98,0.5,0.26,2,1,1,1,311,0.5,0.99,0.5,0.5
PF06977,PF15082:PF05894:PF10618,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF10168,PF16840:PF15318:PF00022,2,19,1,1,18,294,0.05,0.94,0.5,0.15,0,0,2,0,312,0,0.99,0.0,0
PF14313,PF07661:PF01292:PF09556,0,3,0,0,3,311,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF07755,PF17083:PF02313:PF10612,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF08086,PF04099:PF13839:PF01967,1,13,1,0,12,301,0.08,0.96,1.0,0.27,3,0,1,3,310,0.0,0.99,0.0,-0.01
PF13783,PF00827:PF08449:PF08069,0,11,0,0,11,303,0.0,0.96,0,0,6,0,0,6,308,0.0,0.98,0,0
PF13019,PF05508:PF14909:PF12898,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF10322,PF02343:PF10319:PF15362,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF07093,PF09751:PF05653:PF14719,0,6,0,0,6,308,0.0,0.98,0,0,2,0,0,2,312,0.0,0.99,0,0
PF08545,PF08392:PF02504:PF00195,1,2,1,0,1,312,0.5,1.0,1.0,0.71,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF05713,PF08808:PF16804:PF12477,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF01094,PF00211:PF01547:PF02608,11,16,8,3,8,295,0.5,0.96,0.73,0.59,3,2,9,1,302,0.67,0.97,0.18,0.34
PF15871,PF17045:PF12632:PF14197,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF09287,PF01337:PF03883:PF07804,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF02713,PF04949:PF06271:PF15264,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF06760,PF14786:PF08917:PF02019,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF01455,PF01706:PF06834:PF04350,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF12345,PF13597:PF10105:PF06969,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF14057,PF08119:PF10938:PF13321,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF13826,PF08656:PF02202:PF14021,0,3,0,0,3,311,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF14124,PF04848:PF15776:PF15141,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF04195,PF11500:PF02040:PF15871,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF07463,PF14849:PF11209:PF16273,0,3,0,0,3,311,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF07524,PF04139:PF11945:PF04189,3,6,0,3,6,305,0.0,0.97,0.0,-0.01,1,0,3,1,310,0.0,0.99,0.0,-0.01
PF06276,PF04183:PF11693:PF14232,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF11672,PF09967:PF09444:PF06586,0,3,0,0,3,311,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF14918,PF14920:PF14919:PF14654,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF16860,PF10558:PF05300:PF03073,2,7,2,0,5,307,0.29,0.98,1.0,0.53,2,0,2,2,310,0.0,0.99,0.0,-0.01
PF05923,PF05924:PF05972:PF05956,1,1,1,0,0,313,1.0,1.0,1.0,1.0,1,1,0,0,313,1.0,1.0,1.0,1.0
PF07695,PF04122:PF12532:PF14607,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF03234,PF08564:PF08565:PF07334,1,3,1,0,2,311,0.33,0.99,1.0,0.58,1,1,0,0,313,1.0,1.0,1.0,1.0
PF10533,PF03106:PF14364:PF08731,0,7,0,0,7,307,0.0,0.98,0,0,1,0,0,1,313,0.0,1.0,0,0
PF00128,PF02922:PF11852:PF02806,8,7,7,1,0,306,1.0,1.0,0.88,0.93,5,5,3,0,306,1.0,0.99,0.62,0.79
PF08625,PF14077:PF15512:PF09384,4,5,2,2,3,307,0.4,0.98,0.5,0.44,0,0,4,0,310,0,0.99,0.0,0
PF15856,PF14251:PF17049:PF15775,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF14726,PF15914:PF12372:PF15912,2,4,1,1,3,309,0.25,0.99,0.5,0.35,0,0,2,0,312,0,0.99,0.0,0
PF16313,PF03241:PF00700:PF13861,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF08512,PF03531:PF10155:PF08517,5,7,4,1,3,306,0.57,0.99,0.8,0.67,1,1,4,0,309,1.0,0.99,0.2,0.44
PF08632,PF16051:PF01430:PF05974,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF12461,PF11975:PF15272:PF01706,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF08287,PF05419:PF08656:PF15109,2,2,1,1,1,311,0.5,0.99,0.5,0.5,0,0,2,0,312,0,0.99,0.0,0
PF01643,PF12590:PF08523:PF02747,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF01047,PF06804:PF02694:PF01654,1,2,1,0,1,312,0.5,1.0,1.0,0.71,2,1,0,1,312,0.5,1.0,1.0,0.71
PF09431,PF07815:PF08397:PF03983,2,8,2,0,6,306,0.25,0.98,1.0,0.5,3,1,1,2,310,0.33,0.99,0.5,0.4
PF00053,PF00028:PF16489:PF12661,7,17,6,1,11,296,0.35,0.96,0.86,0.54,6,4,3,2,305,0.67,0.98,0.57,0.61
PF14077,PF15512:PF17005:PF09384,1,4,0,1,4,309,0.0,0.98,0.0,-0.01,0,0,1,0,313,0,1.0,0.0,0
PF02403,PF03129:PF04073:PF11573,1,14,1,0,13,300,0.07,0.96,1.0,0.26,3,0,1,3,310,0.0,0.99,0.0,-0.01
PF10337,PF10334:PF06165:PF17167,2,2,1,1,1,311,0.5,0.99,0.5,0.5,2,1,1,1,311,0.5,0.99,0.5,0.5
PF01302,PF14560:PF16641:PF15898,14,7,4,10,3,297,0.57,0.96,0.29,0.39,0,0,14,0,300,0,0.96,0.0,0
PF07258,PF00243:PF01731:PF10420,2,1,0,2,1,311,0.0,0.99,0.0,-0.0,0,0,2,0,312,0,0.99,0.0,0
PF00822,PF07803:PF02038:PF04831,4,5,2,2,3,307,0.4,0.98,0.5,0.44,2,1,3,1,309,0.5,0.99,0.25,0.35
PF04573,PF09297:PF09296:PF11788,3,3,1,2,2,309,0.33,0.99,0.33,0.33,0,0,3,0,311,0,0.99,0.0,0
PF06163,PF02342:PF14435:PF12399,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF02675,PF08411:PF17060:PF14251,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF16112,PF14114:PF09498:PF10566,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF02495,PF11731:PF05929:PF04672,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF02183,PF16878:PF03792:PF00157,1,5,1,0,4,309,0.2,0.99,1.0,0.44,3,1,0,2,311,0.33,0.99,1.0,0.58
PF15547,PF11402:PF15207:PF15085,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF04516,PF15996:PF04087:PF05334,3,4,3,0,1,310,0.75,1.0,1.0,0.86,0,0,3,0,311,0,0.99,0.0,0
PF03858,PF16954:PF01147:PF09807,0,4,0,0,4,310,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF02754,PF02589:PF11870:PF02652,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF16541,PF01097:PF05039:PF02488,1,2,0,1,2,311,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF12220,PF08081:PF15519:PF12196,0,3,0,0,3,311,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF01125,PF09784:PF01878:PF13933,3,0,0,3,0,311,0,0.99,0.0,0,0,0,3,0,311,0,0.99,0.0,0
PF09049,PF09051:PF09050:PF15690,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF15224,PF06393:PF08857:PF08093,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF12830,PF05041:PF12422:PF15996,4,4,2,2,2,308,0.5,0.99,0.5,0.49,0,0,4,0,310,0,0.99,0.0,0
PF15206,PF02277:PF05974:PF06082,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF03974,PF09461:PF01668:PF10999,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF07899,PF09730:PF01980:PF03469,2,5,0,2,5,307,0.0,0.98,0.0,-0.01,0,0,2,0,312,0,0.99,0.0,0
PF05925,PF06711:PF08192:PF11339,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF03271,PF15147:PF12510:PF00402,4,5,1,3,4,306,0.2,0.98,0.25,0.21,0,0,4,0,310,0,0.99,0.0,0
PF10571,PF12049:PF06989:PF06420,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF16472,PF00058:PF00057:PF00683,1,16,1,0,15,298,0.06,0.95,1.0,0.24,8,1,0,7,306,0.12,0.98,1.0,0.35
PF10937,PF14495:PF11017:PF10994,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF00157,PF03792:PF16878:PF12284,2,5,2,0,3,309,0.4,0.99,1.0,0.63,2,1,1,1,311,0.5,0.99,0.5,0.5
PF07207,PF15186:PF00796:PF15838,0,3,0,0,3,311,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF13395,PF13635:PF03845:PF13390,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF11789,PF05191:PF12483:PF00830,4,5,2,2,3,307,0.4,0.98,0.5,0.44,0,0,4,0,310,0,0.99,0.0,0
PF02486,PF04451:PF04355:PF08707,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF15081,PF01110:PF15132:PF15754,0,3,0,0,3,311,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF03000,PF09494:PF00917:PF09237,4,12,2,2,10,300,0.17,0.96,0.5,0.27,2,1,3,1,309,0.5,0.99,0.25,0.35
PF00282,PF05637:PF00494:PF02517,9,10,4,5,6,299,0.4,0.96,0.44,0.4,3,2,7,1,304,0.67,0.97,0.22,0.38
PF11937,PF02560:PF01234:PF01774,2,5,0,2,5,307,0.0,0.98,0.0,-0.01,0,0,2,0,312,0,0.99,0.0,0
PF15266,PF06428:PF12606:PF14922,2,4,1,1,3,309,0.25,0.99,0.5,0.35,0,0,2,0,312,0,0.99,0.0,0
PF11260,PF12042:PF16763:PF03382,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF05176,PF07063:PF03652:PF01680,2,2,0,2,2,310,0.0,0.99,0.0,-0.01,1,0,2,1,311,0.0,0.99,0.0,-0.0
PF11736,PF03922:PF03050:PF01752,2,3,1,1,2,310,0.33,0.99,0.5,0.4,0,0,2,0,312,0,0.99,0.0,0
PF02778,PF01974:PF01648:PF13299,0,11,0,0,11,303,0.0,0.96,0,0,2,0,0,2,312,0.0,0.99,0,0
PF00547,PF00699:PF00449:PF13382,1,1,1,0,0,313,1.0,1.0,1.0,1.0,1,1,0,0,313,1.0,1.0,1.0,1.0
PF07716,PF00170:PF00233:PF02701,6,15,4,2,11,297,0.27,0.96,0.67,0.41,4,3,3,1,307,0.75,0.99,0.5,0.61
PF08803,PF10460:PF08850:PF10867,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF05605,PF14571:PF01715:PF15451,3,3,2,1,1,310,0.67,0.99,0.67,0.66,1,1,2,0,311,1.0,0.99,0.33,0.58
PF06875,PF14653:PF15173:PF15550,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF10046,PF11264:PF06521:PF15719,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF02289,PF09551:PF06816:PF03496,0,4,0,0,4,310,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF15319,PF05025:PF12256:PF08411,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF07107,PF11016:PF06695:PF00127,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF00545,PF09056:PF11029:PF01741,1,3,1,0,2,311,0.33,0.99,1.0,0.58,0,0,1,0,313,0,1.0,0.0,0
PF00439,PF12157:PF17105:PF17035,19,4,4,15,0,295,1.0,0.95,0.21,0.45,1,1,18,0,295,1.0,0.94,0.05,0.22
PF11860,PF13421:PF08298:PF15272,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF11470,PF09429:PF09041:PF08605,3,2,0,3,2,309,0.0,0.98,0.0,-0.01,1,0,3,1,310,0.0,0.99,0.0,-0.01
PF03914,PF00924:PF06584:PF13934,6,7,2,4,5,303,0.29,0.97,0.33,0.29,1,1,5,0,308,1.0,0.98,0.17,0.4
PF09697,PF15141:PF05151:PF15758,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF16059,PF07001:PF16501:PF15557,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF00091,PF03953:PF08609:PF05652,17,15,12,5,3,294,0.8,0.97,0.71,0.74,3,3,14,0,297,1.0,0.96,0.18,0.41
PF15447,PF03011:PF15445:PF12377,1,2,1,0,1,312,0.5,1.0,1.0,0.71,2,1,0,1,312,0.5,1.0,1.0,0.71
PF00109,PF02801:PF08242:PF14765,6,9,6,0,3,305,0.67,0.99,1.0,0.81,6,5,1,1,307,0.83,0.99,0.83,0.83
PF00340,PF00711:PF03784:PF01387,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF04910,PF15929:PF09816:PF15279,3,6,3,0,3,308,0.5,0.99,1.0,0.7,1,1,2,0,311,1.0,0.99,0.33,0.58
PF09248,PF02727:PF02728:PF01179,0,4,0,0,4,310,0.0,0.99,0,0,3,0,0,3,311,0.0,0.99,0,0
PF09008,PF15518:PF11304:PF09327,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF14370,PF02919:PF01028:PF05392,3,5,3,0,2,309,0.6,0.99,1.0,0.77,3,3,0,0,311,1.0,1.0,1.0,1.0
PF03641,PF00436:PF03358:PF04667,2,8,0,2,8,304,0.0,0.97,0.0,-0.01,2,0,2,2,310,0.0,0.99,0.0,-0.01
PF10917,PF07411:PF05840:PF03428,1,2,0,1,2,311,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF04892,PF09216:PF17015:PF01668,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF15651,PF14858:PF10650:PF15739,0,4,0,0,4,310,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF05066,PF13922:PF13919:PF10482,2,4,1,1,3,309,0.25,0.99,0.5,0.35,0,0,2,0,312,0,0.99,0.0,0
PF10003,PF07584:PF05103:PF04361,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF03985,PF00074:PF02422:PF06373,3,2,0,3,2,309,0.0,0.98,0.0,-0.01,0,0,3,0,311,0,0.99,0.0,0
PF10529,PF14920:PF10488:PF14918,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF08727,PF00947:PF02226:PF08411,2,2,2,0,0,312,1.0,1.0,1.0,1.0,2,2,0,0,312,1.0,1.0,1.0,1.0
PF00197,PF04520:PF05915:PF06749,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF02935,PF14866:PF06514:PF15041,3,3,0,3,3,308,0.0,0.98,0.0,-0.01,0,0,3,0,311,0,0.99,0.0,0
PF03957,PF12498:PF08601:PF02173,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF00596,PF13419:PF01738:PF00475,7,12,6,1,6,301,0.5,0.98,0.86,0.65,3,3,4,0,307,1.0,0.99,0.43,0.65
PF03822,PF12605:PF08332:PF16579,1,6,1,0,5,308,0.17,0.98,1.0,0.4,2,0,1,2,311,0.0,0.99,0.0,-0.0
PF00812,PF03195:PF07172:PF13841,3,4,1,2,3,308,0.25,0.98,0.33,0.28,0,0,3,0,311,0,0.99,0.0,0
PF07565,PF00955:PF00359:PF13020,3,4,3,0,1,310,0.75,1.0,1.0,0.86,1,1,2,0,311,1.0,0.99,0.33,0.58
PF02311,PF06249:PF06339:PF02502,2,0,0,2,0,312,0,0.99,0.0,0,0,0,2,0,312,0,0.99,0.0,0
PF14322,PF05513:PF11751:PF04355,0,2,0,0,2,312,0.0,0.99,0,0,1,0,0,1,313,0.0,1.0,0,0
PF05432,PF07343:PF00799:PF08283,2,0,0,2,0,312,0,0.99,0.0,0,0,0,2,0,312,0,0.99,0.0,0
PF00460,PF06429:PF02107:PF03963,1,3,1,0,2,311,0.33,0.99,1.0,0.58,3,1,0,2,311,0.33,0.99,1.0,0.58
PF08277,PF00024:PF08391:PF14295,0,9,0,0,9,305,0.0,0.97,0,0,5,0,0,5,309,0.0,0.98,0,0
PF10434,PF05466:PF06724:PF10906,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF07304,PF09453:PF08232:PF12234,3,5,0,3,5,306,0.0,0.97,0.0,-0.01,1,0,3,1,310,0.0,0.99,0.0,-0.01
PF06316,PF00849:PF01747:PF12569,1,6,0,1,6,307,0.0,0.98,0.0,-0.01,2,0,1,2,311,0.0,0.99,0.0,-0.0
PF12537,PF12430:PF14958:PF01237,3,11,3,0,8,303,0.27,0.97,1.0,0.52,2,2,1,0,311,1.0,1.0,0.67,0.82
PF03125,PF10317:PF10319:PF10318,3,4,2,1,2,309,0.5,0.99,0.67,0.57,3,2,1,1,310,0.67,0.99,0.67,0.66
PF16769,PF16768:PF03399:PF16766,0,4,0,0,4,310,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF13751,PF05947:PF15976:PF03888,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF04608,PF03082:PF09655:PF00241,0,6,0,0,6,308,0.0,0.98,0,0,0,0,0,0,314,0,1.0,0,0
PF14719,PF13908:PF09783:PF11527,3,4,2,1,2,309,0.5,0.99,0.67,0.57,2,1,2,1,310,0.5,0.99,0.33,0.4
PF01170,PF13391:PF02926:PF04504,0,6,0,0,6,308,0.0,0.98,0,0,1,0,0,1,313,0.0,1.0,0,0
PF17189,PF02055:PF08934:PF16757,5,4,4,1,0,309,1.0,1.0,0.8,0.89,1,1,4,0,309,1.0,0.99,0.2,0.44
PF14677,PF14680:PF14676:PF14679,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF09452,PF04370:PF01303:PF15754,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF07301,PF05979:PF04352:PF05229,1,1,1,0,0,313,1.0,1.0,1.0,1.0,0,0,1,0,313,0,1.0,0.0,0
PF02924,PF05309:PF07178:PF06586,1,2,0,1,2,311,0.0,0.99,0.0,-0.0,2,0,1,2,311,0.0,0.99,0.0,-0.0
PF04775,PF08840:PF05076:PF12470,1,1,1,0,0,313,1.0,1.0,1.0,1.0,0,0,1,0,313,0,1.0,0.0,0
PF14416,PF13839:PF13824:PF16401,4,9,4,0,5,305,0.44,0.98,1.0,0.66,1,0,4,1,309,0.0,0.98,0.0,-0.01
PF15506,PF11697:PF01668:PF12318,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF04611,PF03867:PF10525:PF12413,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF01949,PF01527:PF11917:PF00331,0,6,0,0,6,308,0.0,0.98,0,0,1,0,0,1,313,0.0,1.0,0,0
PF04214,PF01249:PF01484:PF03211,0,10,0,0,10,304,0.0,0.97,0,0,3,0,0,3,311,0.0,0.99,0,0
PF07331,PF08334:PF06745:PF08479,0,3,0,0,3,311,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF00887,PF00651:PF16553:PF00378,8,34,6,2,28,278,0.18,0.9,0.75,0.33,8,6,2,2,304,0.75,0.99,0.75,0.74
PF08013,PF01580:PF09611:PF07980,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF08334,PF01514:PF08479:PF08411,2,2,0,2,2,310,0.0,0.99,0.0,-0.01,0,0,2,0,312,0,0.99,0.0,0
PF07247,PF07350:PF12311:PF12239,2,1,0,2,1,311,0.0,0.99,0.0,-0.0,0,0,2,0,312,0,0.99,0.0,0
PF00070,PF07681:PF01654:PF14163,1,2,1,0,1,312,0.5,1.0,1.0,0.71,0,0,1,0,313,0,1.0,0.0,0
PF10692,PF00560:PF13855:PF12799,0,31,0,0,31,283,0.0,0.9,0,0,10,0,0,10,304,0.0,0.97,0,0
PF01269,PF03103:PF15973:PF04107,4,3,2,2,1,309,0.67,0.99,0.5,0.57,2,2,2,0,310,1.0,0.99,0.5,0.7
PF08667,PF01339:PF04397:PF12431,0,3,0,0,3,311,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF15774,PF15337:PF15696:PF07199,1,4,0,1,4,309,0.0,0.98,0.0,-0.01,0,0,1,0,313,0,1.0,0.0,0
PF07443,PF13892:PF09111:PF09110,2,6,0,2,6,306,0.0,0.97,0.0,-0.01,3,0,2,3,309,0.0,0.98,0.0,-0.01
PF13375,PF15483:PF15162:PF10073,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF05153,PF05995:PF15161:PF12296,1,3,1,0,2,311,0.33,0.99,1.0,0.58,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF04533,PF04311:PF08213:PF01142,0,4,0,0,4,310,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF01183,PF09631:PF03980:PF07281,0,3,0,0,3,311,0.0,0.99,0,0,1,0,0,1,313,0.0,1.0,0,0
PF05722,PF12731:PF12737:PF07526,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,0,0,1,0,313,0,1.0,0.0,0
PF08934,PF01857:PF11934:PF01858,1,3,1,0,2,311,0.33,0.99,1.0,0.58,2,1,0,1,312,0.5,1.0,1.0,0.71
PF11792,PF13403:PF15659:PF11585,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF01526,PF16732:PF13482:PF11862,0,1,0,0,1,313,0.0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF03989,PF00521:PF16898:PF00986,2,4,2,0,2,310,0.5,0.99,1.0,0.7,3,1,1,2,310,0.33,0.99,0.5,0.4
PF15160,PF05418:PF09428:PF02025,0,4,0,0,4,310,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF17024,PF08873:PF03457:PF00377,0,2,0,0,2,312,0.0,0.99,0,0,0,0,0,0,314,0,1.0,0,0
PF11880,PF04932:PF11862:PF13098,0,3,0,0,3,311,0.0,0.99,0,0,1,0,0,1,313,0.0,1.0,0,0
