ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Hit Rate,Consensus MCC
PF04194,PF07929,23,9,2,21,7,2328,0.22,0.99,0.09,0.13,9,2,21,7,2328,0.22,0.99,0.09,0.13
PF07276,PF06753,0,3,0,0,3,2355,0.0,1.0,0,0,3,0,0,3,2355,0.0,1.0,0,0
PF04770,PF03479,9,10,3,6,7,2342,0.3,0.99,0.33,0.31,10,3,6,7,2342,0.3,0.99,0.33,0.31
PF16851,PF10868,1,2,0,1,2,2355,0.0,1.0,0.0,-0.0,2,0,1,2,2355,0.0,1.0,0.0,-0.0
PF10772,PF05251,0,6,0,0,6,2352,0.0,1.0,0,0,6,0,0,6,2352,0.0,1.0,0,0
PF02734,PF02733,31,26,23,8,3,2324,0.88,1.0,0.74,0.81,26,23,8,3,2324,0.88,1.0,0.74,0.81
PF09377,PF01172,15,21,13,2,8,2335,0.62,1.0,0.87,0.73,21,13,2,8,2335,0.62,1.0,0.87,0.73
PF00648,PF01067,91,72,65,26,7,2260,0.9,0.99,0.71,0.8,72,65,26,7,2260,0.9,0.99,0.71,0.8
PF07883,PF05899,46,6,2,44,4,2308,0.33,0.98,0.04,0.11,6,2,44,4,2308,0.33,0.98,0.04,0.11
PF08159,PF12490,21,9,4,17,5,2332,0.44,0.99,0.19,0.29,9,4,17,5,2332,0.44,0.99,0.19,0.29
PF00755,PF16484,56,13,13,43,0,2302,1.0,0.98,0.23,0.48,13,13,43,0,2302,1.0,0.98,0.23,0.48
PF04607,PF13328,16,20,10,6,10,2332,0.5,0.99,0.62,0.56,20,10,6,10,2332,0.5,0.99,0.62,0.56
PF13516,PF00560,177,88,55,122,33,2148,0.62,0.93,0.31,0.41,88,55,122,33,2148,0.62,0.93,0.31,0.41
PF13761,PF14328,1,0,0,1,0,2357,0,1.0,0.0,0,0,0,1,0,2357,0,1.0,0.0,0
PF02262,PF02762,10,8,7,3,1,2347,0.88,1.0,0.7,0.78,8,7,3,1,2347,0.88,1.0,0.7,0.78
PF15331,PF15752,3,0,0,3,0,2355,0,1.0,0.0,0,0,0,3,0,2355,0,1.0,0.0,0
PF03709,PF09950,2,0,0,2,0,2356,0,1.0,0.0,0,0,0,2,0,2356,0,1.0,0.0,0
PF00959,PF14099,9,2,0,9,2,2347,0.0,1.0,0.0,-0.0,2,0,9,2,2347,0.0,1.0,0.0,-0.0
PF13243,PF13249,28,26,26,2,0,2330,1.0,1.0,0.93,0.96,26,26,2,0,2330,1.0,1.0,0.93,0.96
PF11392,PF04895,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF01114,PF12904,4,0,0,4,0,2354,0,1.0,0.0,0,0,0,4,0,2354,0,1.0,0.0,0
PF00334,PF05186,57,37,14,43,23,2278,0.38,0.97,0.25,0.29,37,14,43,23,2278,0.38,0.97,0.25,0.29
PF01044,PF00932,19,12,2,17,10,2329,0.17,0.99,0.11,0.13,12,2,17,10,2329,0.17,0.99,0.11,0.13
PF09179,PF11734,5,5,5,0,0,2353,1.0,1.0,1.0,1.0,5,5,0,0,2353,1.0,1.0,1.0,1.0
PF01565,PF04030,174,36,32,142,4,2180,0.89,0.94,0.18,0.39,36,32,142,4,2180,0.89,0.94,0.18,0.39
PF07713,PF12457,18,16,3,15,13,2327,0.19,0.99,0.17,0.17,16,3,15,13,2327,0.19,0.99,0.17,0.17
PF13698,PF15047,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF05096,PF04107,7,9,1,6,8,2343,0.11,0.99,0.14,0.12,9,1,6,8,2343,0.11,0.99,0.14,0.12
PF01890,PF08982,3,7,0,3,7,2348,0.0,1.0,0.0,-0.0,7,0,3,7,2348,0.0,1.0,0.0,-0.0
PF03154,PF08674,13,0,0,13,0,2345,0,0.99,0.0,0,0,0,13,0,2345,0,0.99,0.0,0
PF05184,PF03489,19,16,10,9,6,2333,0.62,0.99,0.53,0.57,16,10,9,6,2333,0.62,0.99,0.53,0.57
PF01725,PF09297,23,8,2,21,6,2329,0.25,0.99,0.09,0.14,8,2,21,6,2329,0.25,0.99,0.09,0.14
PF09159,PF07080,3,6,1,2,5,2350,0.17,1.0,0.33,0.23,6,1,2,5,2350,0.17,1.0,0.33,0.23
PF04112,PF12359,22,14,1,21,13,2323,0.07,0.99,0.05,0.05,14,1,21,13,2323,0.07,0.99,0.05,0.05
PF05242,PF06008,0,8,0,0,8,2350,0.0,1.0,0,0,8,0,0,8,2350,0.0,1.0,0,0
PF00273,PF09164,1,1,1,0,0,2357,1.0,1.0,1.0,1.0,1,1,0,0,2357,1.0,1.0,1.0,1.0
PF03550,PF10798,2,2,0,2,2,2354,0.0,1.0,0.0,-0.0,2,0,2,2,2354,0.0,1.0,0.0,-0.0
PF06189,PF07354,5,4,0,5,4,2349,0.0,1.0,0.0,-0.0,4,0,5,4,2349,0.0,1.0,0.0,-0.0
PF03411,PF11245,4,0,0,4,0,2354,0,1.0,0.0,0,0,0,4,0,2354,0,1.0,0.0,0
PF12589,PF08498,11,17,4,7,13,2334,0.24,0.99,0.36,0.29,17,4,7,13,2334,0.24,0.99,0.36,0.29
PF06221,PF04087,16,0,0,16,0,2342,0,0.99,0.0,0,0,0,16,0,2342,0,0.99,0.0,0
PF05066,PF13922,12,9,7,5,2,2344,0.78,1.0,0.58,0.67,9,7,5,2,2344,0.78,1.0,0.58,0.67
PF04510,PF08124,1,4,1,0,3,2354,0.25,1.0,1.0,0.5,4,1,0,3,2354,0.25,1.0,1.0,0.5
PF15338,PF00721,0,2,0,0,2,2356,0.0,1.0,0,0,2,0,0,2,2356,0.0,1.0,0,0
PF05509,PF05513,4,4,4,0,0,2354,1.0,1.0,1.0,1.0,4,4,0,0,2354,1.0,1.0,1.0,1.0
PF15055,PF14986,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF01477,PF02010,55,28,20,35,8,2295,0.71,0.98,0.36,0.5,28,20,35,8,2295,0.71,0.98,0.36,0.5
PF04266,PF06886,14,10,1,13,9,2335,0.1,0.99,0.07,0.08,10,1,13,9,2335,0.1,0.99,0.07,0.08
PF02637,PF02934,16,20,16,0,4,2338,0.8,1.0,1.0,0.89,20,16,0,4,2338,0.8,1.0,1.0,0.89
PF10446,PF09463,1,0,0,1,0,2357,0,1.0,0.0,0,0,0,1,0,2357,0,1.0,0.0,0
PF10296,PF10186,17,24,4,13,20,2321,0.17,0.99,0.24,0.19,24,4,13,20,2321,0.17,0.99,0.24,0.19
PF12269,PF16737,12,1,1,11,0,2346,1.0,1.0,0.08,0.29,1,1,11,0,2346,1.0,1.0,0.08,0.29
PF11410,PF08668,2,7,0,2,7,2349,0.0,1.0,0.0,-0.0,7,0,2,7,2349,0.0,1.0,0.0,-0.0
PF04383,PF10544,7,17,2,5,15,2336,0.12,0.99,0.29,0.18,17,2,5,15,2336,0.12,0.99,0.29,0.18
PF12002,PF16193,27,27,27,0,0,2331,1.0,1.0,1.0,1.0,27,27,0,0,2331,1.0,1.0,1.0,1.0
PF01617,PF01228,22,3,3,19,0,2336,1.0,0.99,0.14,0.37,3,3,19,0,2336,1.0,0.99,0.14,0.37
PF14941,PF14931,0,3,0,0,3,2355,0.0,1.0,0,0,3,0,0,3,2355,0.0,1.0,0,0
PF08348,PF03255,0,25,0,0,25,2333,0.0,0.99,0,0,25,0,0,25,2333,0.0,0.99,0,0
PF02263,PF02841,34,20,20,14,0,2324,1.0,0.99,0.59,0.76,20,20,14,0,2324,1.0,0.99,0.59,0.76
PF08221,PF10644,15,21,1,14,20,2323,0.05,0.99,0.07,0.05,21,1,14,20,2323,0.05,0.99,0.07,0.05
PF08436,PF13288,26,8,8,18,0,2332,1.0,0.99,0.31,0.55,8,8,18,0,2332,1.0,0.99,0.31,0.55
PF00382,PF08271,42,25,25,17,0,2316,1.0,0.99,0.6,0.77,25,25,17,0,2316,1.0,0.99,0.6,0.77
PF15959,PF02305,1,4,0,1,4,2353,0.0,1.0,0.0,-0.0,4,0,1,4,2353,0.0,1.0,0.0,-0.0
PF12971,PF12972,12,17,9,3,8,2338,0.53,1.0,0.75,0.63,17,9,3,8,2338,0.53,1.0,0.75,0.63
PF06694,PF15060,4,2,0,4,2,2352,0.0,1.0,0.0,-0.0,2,0,4,2,2352,0.0,1.0,0.0,-0.0
PF04784,PF14389,31,8,7,24,1,2326,0.88,0.99,0.23,0.44,8,7,24,1,2326,0.88,0.99,0.23,0.44
PF12414,PF08081,5,1,1,4,0,2353,1.0,1.0,0.2,0.45,1,1,4,0,2353,1.0,1.0,0.2,0.45
PF03502,PF03772,1,5,0,1,5,2352,0.0,1.0,0.0,-0.0,5,0,1,5,2352,0.0,1.0,0.0,-0.0
PF06747,PF10276,21,4,1,20,3,2334,0.25,0.99,0.05,0.11,4,1,20,3,2334,0.25,0.99,0.05,0.11
PF05557,PF03285,13,2,1,12,1,2344,0.5,0.99,0.08,0.19,2,1,12,1,2344,0.5,0.99,0.08,0.19
PF03991,PF07276,2,0,0,2,0,2356,0,1.0,0.0,0,0,0,2,0,2356,0,1.0,0.0,0
PF15106,PF15085,3,2,0,3,2,2353,0.0,1.0,0.0,-0.0,2,0,3,2,2353,0.0,1.0,0.0,-0.0
PF02183,PF16878,9,22,5,4,17,2332,0.23,0.99,0.56,0.35,22,5,4,17,2332,0.23,0.99,0.56,0.35
PF03737,PF04148,25,8,2,23,6,2327,0.25,0.99,0.08,0.14,8,2,23,6,2327,0.25,0.99,0.08,0.14
PF01716,PF05039,6,2,0,6,2,2350,0.0,1.0,0.0,-0.0,2,0,6,2,2350,0.0,1.0,0.0,-0.0
PF03547,PF00610,32,69,12,20,57,2269,0.17,0.97,0.38,0.24,69,12,20,57,2269,0.17,0.97,0.38,0.24
PF01086,PF08137,13,1,0,13,1,2344,0.0,0.99,0.0,-0.0,1,0,13,1,2344,0.0,0.99,0.0,-0.0
PF10576,PF14815,5,18,5,0,13,2340,0.28,0.99,1.0,0.53,18,5,0,13,2340,0.28,0.99,1.0,0.53
PF05257,PF06324,3,3,0,3,3,2352,0.0,1.0,0.0,-0.0,3,0,3,3,2352,0.0,1.0,0.0,-0.0
PF12153,PF02070,1,1,0,1,1,2356,0.0,1.0,0.0,-0.0,1,0,1,1,2356,0.0,1.0,0.0,-0.0
PF14384,PF02633,0,3,0,0,3,2355,0.0,1.0,0,0,3,0,0,3,2355,0.0,1.0,0,0
PF16864,PF02545,18,31,8,10,23,2317,0.26,0.99,0.44,0.33,31,8,10,23,2317,0.26,0.99,0.44,0.33
PF00602,PF06122,2,0,0,2,0,2356,0,1.0,0.0,0,0,0,2,0,2356,0,1.0,0.0,0
PF06345,PF06346,8,6,4,4,2,2348,0.67,1.0,0.5,0.58,6,4,4,2,2348,0.67,1.0,0.5,0.58
PF04719,PF08692,22,1,0,22,1,2335,0.0,0.99,0.0,-0.0,1,0,22,1,2335,0.0,0.99,0.0,-0.0
PF17217,PF09034,6,4,2,4,2,2350,0.5,1.0,0.33,0.41,4,2,4,2,2350,0.5,1.0,0.33,0.41
PF03700,PF12825,2,14,1,1,13,2343,0.07,0.99,0.5,0.19,14,1,1,13,2343,0.07,0.99,0.5,0.19
PF15476,PF09327,3,0,0,3,0,2355,0,1.0,0.0,0,0,0,3,0,2355,0,1.0,0.0,0
PF12769,PF02233,9,11,9,0,2,2347,0.82,1.0,1.0,0.9,11,9,0,2,2347,0.82,1.0,1.0,0.9
PF02534,PF03524,17,18,17,0,1,2340,0.94,1.0,1.0,0.97,18,17,0,1,2340,0.94,1.0,1.0,0.97
PF05219,PF10245,10,16,1,9,15,2333,0.06,0.99,0.1,0.07,16,1,9,15,2333,0.06,0.99,0.1,0.07
PF03153,PF01521,23,34,8,15,26,2309,0.24,0.98,0.35,0.28,34,8,15,26,2309,0.24,0.98,0.35,0.28
PF01141,PF01140,7,9,7,0,2,2349,0.78,1.0,1.0,0.88,9,7,0,2,2349,0.78,1.0,1.0,0.88
PF02295,PF16797,16,4,3,13,1,2341,0.75,0.99,0.19,0.37,4,3,13,1,2341,0.75,0.99,0.19,0.37
PF05876,PF07409,7,0,0,7,0,2351,0,1.0,0.0,0,0,0,7,0,2351,0,1.0,0.0,0
PF01064,PF08515,30,14,13,17,1,2327,0.93,0.99,0.43,0.63,14,13,17,1,2327,0.93,0.99,0.43,0.63
PF06417,PF02936,16,19,6,10,13,2329,0.32,0.99,0.38,0.34,19,6,10,13,2329,0.32,0.99,0.38,0.34
PF01592,PF01774,18,16,1,17,15,2325,0.06,0.99,0.06,0.05,16,1,17,15,2325,0.06,0.99,0.06,0.05
PF03859,PF00710,14,26,6,8,20,2324,0.23,0.99,0.43,0.31,26,6,8,20,2324,0.23,0.99,0.43,0.31
PF06537,PF00857,0,64,0,0,64,2294,0.0,0.97,0,0,64,0,0,64,2294,0.0,0.97,0,0
PF08478,PF05467,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF01028,PF14370,14,12,12,2,0,2344,1.0,1.0,0.86,0.93,12,12,2,0,2344,1.0,1.0,0.86,0.93
PF04361,PF09731,0,16,0,0,16,2342,0.0,0.99,0,0,16,0,0,16,2342,0.0,0.99,0,0
PF03193,PF05991,8,4,0,8,4,2346,0.0,0.99,0.0,-0.0,4,0,8,4,2346,0.0,0.99,0.0,-0.0
PF13254,PF12520,3,7,0,3,7,2348,0.0,1.0,0.0,-0.0,7,0,3,7,2348,0.0,1.0,0.0,-0.0
PF03820,PF03248,30,15,3,27,12,2316,0.2,0.98,0.1,0.13,15,3,27,12,2316,0.2,0.98,0.1,0.13
PF12820,PF01594,1,8,0,1,8,2349,0.0,1.0,0.0,-0.0,8,0,1,8,2349,0.0,1.0,0.0,-0.0
PF05773,PF08572,61,11,6,55,5,2292,0.55,0.97,0.1,0.22,11,6,55,5,2292,0.55,0.97,0.1,0.22
PF11568,PF15085,3,2,0,3,2,2353,0.0,1.0,0.0,-0.0,2,0,3,2,2353,0.0,1.0,0.0,-0.0
PF09379,PF09380,84,67,63,21,4,2270,0.94,0.99,0.75,0.83,67,63,21,4,2270,0.94,0.99,0.75,0.83
PF07944,PF07173,25,18,4,21,14,2319,0.22,0.99,0.16,0.18,18,4,21,14,2319,0.22,0.99,0.16,0.18
PF04748,PF10403,2,22,0,2,22,2334,0.0,0.99,0.0,-0.0,22,0,2,22,2334,0.0,0.99,0.0,-0.0
PF11801,PF17171,2,23,2,0,21,2335,0.09,0.99,1.0,0.29,23,2,0,21,2335,0.09,0.99,1.0,0.29
PF17078,PF06485,3,5,0,3,5,2350,0.0,1.0,0.0,-0.0,5,0,3,5,2350,0.0,1.0,0.0,-0.0
PF01557,PF09298,76,42,40,36,2,2280,0.95,0.98,0.53,0.7,42,40,36,2,2280,0.95,0.98,0.53,0.7
PF01656,PF05825,20,2,1,19,1,2337,0.5,0.99,0.05,0.16,2,1,19,1,2337,0.5,0.99,0.05,0.16
PF08309,PF08622,1,4,0,1,4,2353,0.0,1.0,0.0,-0.0,4,0,1,4,2353,0.0,1.0,0.0,-0.0
PF15739,PF07989,11,29,3,8,26,2321,0.1,0.99,0.27,0.16,29,3,8,26,2321,0.1,0.99,0.27,0.16
PF09187,PF06890,3,0,0,3,0,2355,0,1.0,0.0,0,0,0,3,0,2355,0,1.0,0.0,0
PF01191,PF03871,17,20,17,0,3,2338,0.85,1.0,1.0,0.92,20,17,0,3,2338,0.85,1.0,1.0,0.92
PF02366,PF16192,25,28,25,0,3,2330,0.89,1.0,1.0,0.94,28,25,0,3,2330,0.89,1.0,1.0,0.94
PF12955,PF15798,5,2,0,5,2,2351,0.0,1.0,0.0,-0.0,2,0,5,2,2351,0.0,1.0,0.0,-0.0
PF03188,PF04526,66,8,5,61,3,2289,0.62,0.97,0.08,0.21,8,5,61,3,2289,0.62,0.97,0.08,0.21
PF04216,PF14467,3,0,0,3,0,2355,0,1.0,0.0,0,0,0,3,0,2355,0,1.0,0.0,0
PF00995,PF06783,66,8,8,58,0,2292,1.0,0.98,0.12,0.34,8,8,58,0,2292,1.0,0.98,0.12,0.34
PF05279,PF13174,3,29,3,0,26,2329,0.1,0.99,1.0,0.32,29,3,0,26,2329,0.1,0.99,1.0,0.32
PF13016,PF04788,4,7,0,4,7,2347,0.0,1.0,0.0,-0.0,7,0,4,7,2347,0.0,1.0,0.0,-0.0
PF05866,PF15082,3,3,0,3,3,2352,0.0,1.0,0.0,-0.0,3,0,3,3,2352,0.0,1.0,0.0,-0.0
PF02633,PF13322,3,0,0,3,0,2355,0,1.0,0.0,0,0,0,3,0,2355,0,1.0,0.0,0
PF09444,PF09967,3,3,0,3,3,2352,0.0,1.0,0.0,-0.0,3,0,3,3,2352,0.0,1.0,0.0,-0.0
PF12053,PF09045,9,1,1,8,0,2349,1.0,1.0,0.11,0.33,1,1,8,0,2349,1.0,1.0,0.11,0.33
PF08447,PF11413,51,8,5,46,3,2304,0.62,0.98,0.1,0.24,8,5,46,3,2304,0.62,0.98,0.1,0.24
PF04410,PF03045,48,13,8,40,5,2305,0.62,0.98,0.17,0.31,13,8,40,5,2305,0.62,0.98,0.17,0.31
PF05008,PF01980,19,5,0,19,5,2334,0.0,0.99,0.0,-0.0,5,0,19,5,2334,0.0,0.99,0.0,-0.0
PF00813,PF01313,2,2,2,0,0,2356,1.0,1.0,1.0,1.0,2,2,0,0,2356,1.0,1.0,1.0,1.0
PF12294,PF08497,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF05147,PF12239,22,18,4,18,14,2322,0.22,0.99,0.18,0.19,18,4,18,14,2322,0.22,0.99,0.18,0.19
PF01333,PF16639,10,19,10,0,9,2339,0.53,1.0,1.0,0.72,19,10,0,9,2339,0.53,1.0,1.0,0.72
PF02408,PF12733,2,2,1,1,1,2355,0.5,1.0,0.5,0.5,2,1,1,1,2355,0.5,1.0,0.5,0.5
PF03336,PF04014,0,1,0,0,1,2357,0.0,1.0,0,0,1,0,0,1,2357,0.0,1.0,0,0
PF14839,PF03878,1,19,0,1,19,2338,0.0,0.99,0.0,-0.0,19,0,1,19,2338,0.0,0.99,0.0,-0.0
PF00754,PF09458,89,23,9,80,14,2255,0.39,0.96,0.1,0.18,23,9,80,14,2255,0.39,0.96,0.1,0.18
PF12045,PF12284,3,1,1,2,0,2355,1.0,1.0,0.33,0.58,1,1,2,0,2355,1.0,1.0,0.33,0.58
PF14465,PF15082,2,3,0,2,3,2353,0.0,1.0,0.0,-0.0,3,0,2,3,2353,0.0,1.0,0.0,-0.0
PF17095,PF08683,8,13,8,0,5,2345,0.62,1.0,1.0,0.78,13,8,0,5,2345,0.62,1.0,1.0,0.78
PF14984,PF15129,3,1,0,3,1,2354,0.0,1.0,0.0,-0.0,1,0,3,1,2354,0.0,1.0,0.0,-0.0
PF13694,PF15400,2,0,0,2,0,2356,0,1.0,0.0,0,0,0,2,0,2356,0,1.0,0.0,0
PF15740,PF12886,1,8,0,1,8,2349,0.0,1.0,0.0,-0.0,8,0,1,8,2349,0.0,1.0,0.0,-0.0
PF00519,PF15856,7,1,0,7,1,2350,0.0,1.0,0.0,-0.0,1,0,7,1,2350,0.0,1.0,0.0,-0.0
PF12106,PF01514,1,3,0,1,3,2354,0.0,1.0,0.0,-0.0,3,0,1,3,2354,0.0,1.0,0.0,-0.0
PF08005,PF08239,9,15,5,4,10,2339,0.33,0.99,0.56,0.43,15,5,4,10,2339,0.33,0.99,0.56,0.43
PF02944,PF10545,21,76,21,0,55,2282,0.28,0.98,1.0,0.52,76,21,0,55,2282,0.28,0.98,1.0,0.52
PF08753,PF02951,1,6,0,1,6,2351,0.0,1.0,0.0,-0.0,6,0,1,6,2351,0.0,1.0,0.0,-0.0
PF09232,PF07448,1,2,0,1,2,2355,0.0,1.0,0.0,-0.0,2,0,1,2,2355,0.0,1.0,0.0,-0.0
PF01958,PF00742,17,18,4,13,14,2327,0.22,0.99,0.24,0.22,18,4,13,14,2327,0.22,0.99,0.24,0.22
PF12772,PF09067,1,5,1,0,4,2353,0.2,1.0,1.0,0.45,5,1,0,4,2353,0.2,1.0,1.0,0.45
PF10659,PF13206,3,0,0,3,0,2355,0,1.0,0.0,0,0,0,3,0,2355,0,1.0,0.0,0
PF06013,PF14985,0,3,0,0,3,2355,0.0,1.0,0,0,3,0,0,3,2355,0.0,1.0,0,0
PF01119,PF10699,46,3,2,44,1,2311,0.67,0.98,0.04,0.17,3,2,44,1,2311,0.67,0.98,0.04,0.17
PF13946,PF08548,2,2,2,0,0,2356,1.0,1.0,1.0,1.0,2,2,0,0,2356,1.0,1.0,1.0,1.0
PF01411,PF07973,53,53,32,21,21,2284,0.6,0.98,0.6,0.59,53,32,21,21,2284,0.6,0.98,0.6,0.59
PF08660,PF06925,18,7,2,16,5,2335,0.29,0.99,0.11,0.17,7,2,16,5,2335,0.29,0.99,0.11,0.17
PF10743,PF12790,0,0,0,0,0,2358,0,1.0,0,0,0,0,0,0,2358,0,1.0,0,0
PF01058,PF00329,30,27,10,20,17,2311,0.37,0.98,0.33,0.34,27,10,20,17,2311,0.37,0.98,0.33,0.34
PF14027,PF11807,24,23,9,15,14,2320,0.39,0.99,0.38,0.38,23,9,15,14,2320,0.39,0.99,0.38,0.38
PF12325,PF16574,14,3,1,13,2,2342,0.33,0.99,0.07,0.15,3,1,13,2,2342,0.33,0.99,0.07,0.15
PF16845,PF00031,5,18,4,1,14,2339,0.22,0.99,0.8,0.42,18,4,1,14,2339,0.22,0.99,0.8,0.42
PF00917,PF03000,56,30,13,43,17,2285,0.43,0.97,0.23,0.31,30,13,43,17,2285,0.43,0.97,0.23,0.31
PF01380,PF01418,34,9,9,25,0,2324,1.0,0.99,0.26,0.51,9,9,25,0,2324,1.0,0.99,0.26,0.51
PF13660,PF05161,16,10,10,6,0,2342,1.0,1.0,0.62,0.79,10,10,6,0,2342,1.0,1.0,0.62,0.79
PF00722,PF15886,75,11,5,70,6,2277,0.45,0.97,0.07,0.16,11,5,70,6,2277,0.45,0.97,0.07,0.16
