ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Hit Rate,Consensus MCC
PF03259,PF06522,2,0,0,2,0,312,0,0.99,0.0,0,0,0,2,0,312,0,0.99,0.0,0
PF17079,PF04966,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF10540,PF06292,3,3,2,1,1,310,0.67,0.99,0.67,0.66,3,2,1,1,310,0.67,0.99,0.67,0.66
PF05666,PF14659,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF10045,PF08744,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF13599,PF00805,1,4,1,0,3,310,0.25,0.99,1.0,0.5,4,1,0,3,310,0.25,0.99,1.0,0.5
PF08096,PF07042,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF04827,PF03407,3,3,1,2,2,309,0.33,0.99,0.33,0.33,3,1,2,2,309,0.33,0.99,0.33,0.33
PF04774,PF13339,2,1,0,2,1,311,0.0,0.99,0.0,-0.0,1,0,2,1,311,0.0,0.99,0.0,-0.0
PF14536,PF15770,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF06243,PF07858,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF02477,PF07434,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF10681,PF07544,2,1,0,2,1,311,0.0,0.99,0.0,-0.0,1,0,2,1,311,0.0,0.99,0.0,-0.0
PF02954,PF00158,1,3,1,0,2,311,0.33,0.99,1.0,0.58,3,1,0,2,311,0.33,0.99,1.0,0.58
PF00226,PF11926,30,0,0,30,0,284,0,0.9,0.0,0,0,0,30,0,284,0,0.9,0.0,0
PF06640,PF07988,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF15888,PF12478,0,2,0,0,2,312,0.0,0.99,0,0,2,0,0,2,312,0.0,0.99,0,0
PF10407,PF15082,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF10964,PF05125,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF01834,PF08605,2,1,0,2,1,311,0.0,0.99,0.0,-0.0,1,0,2,1,311,0.0,0.99,0.0,-0.0
PF00040,PF00039,5,1,1,4,0,309,1.0,0.99,0.2,0.44,1,1,4,0,309,1.0,0.99,0.2,0.44
PF08504,PF15827,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF10444,PF10512,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF15454,PF10224,5,3,0,5,3,306,0.0,0.97,0.0,-0.01,3,0,5,3,306,0.0,0.97,0.0,-0.01
PF14643,PF14644,2,1,1,1,0,312,1.0,1.0,0.5,0.71,1,1,1,0,312,1.0,1.0,0.5,0.71
PF05981,PF06070,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF03940,PF11573,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF17012,PF04290,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF07404,PF15482,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF08640,PF08216,2,0,0,2,0,312,0,0.99,0.0,0,0,0,2,0,312,0,0.99,0.0,0
PF05097,PF06136,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF03923,PF16210,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF05899,PF02502,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF07584,PF01208,0,3,0,0,3,311,0.0,0.99,0,0,3,0,0,3,311,0.0,0.99,0,0
PF00955,PF07565,4,3,3,1,0,310,1.0,1.0,0.75,0.86,3,3,1,0,310,1.0,1.0,0.75,0.86
PF13300,PF00930,1,4,0,1,4,309,0.0,0.98,0.0,-0.01,4,0,1,4,309,0.0,0.98,0.0,-0.01
PF01650,PF05191,4,3,2,2,1,309,0.67,0.99,0.5,0.57,3,2,2,1,309,0.67,0.99,0.5,0.57
PF02112,PF11970,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF16419,PF15309,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF01719,PF10694,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF14108,PF10868,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF10873,PF09461,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF03029,PF10178,6,1,1,5,0,308,1.0,0.98,0.17,0.4,1,1,5,0,308,1.0,0.98,0.17,0.4
PF02065,PF16874,1,1,1,0,0,313,1.0,1.0,1.0,1.0,1,1,0,0,313,1.0,1.0,1.0,1.0
PF10607,PF13765,6,5,3,3,2,306,0.6,0.98,0.5,0.54,5,3,3,2,306,0.6,0.98,0.5,0.54
PF02868,PF16485,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF01764,PF04577,9,4,2,7,2,303,0.5,0.97,0.22,0.32,4,2,7,2,303,0.5,0.97,0.22,0.32
PF03261,PF14735,2,1,0,2,1,311,0.0,0.99,0.0,-0.0,1,0,2,1,311,0.0,0.99,0.0,-0.0
PF08367,PF16187,1,2,0,1,2,311,0.0,0.99,0.0,-0.0,2,0,1,2,311,0.0,0.99,0.0,-0.0
PF08007,PF15249,3,3,2,1,1,310,0.67,0.99,0.67,0.66,3,2,1,1,310,0.67,0.99,0.67,0.66
PF10183,PF09769,1,2,0,1,2,311,0.0,0.99,0.0,-0.0,2,0,1,2,311,0.0,0.99,0.0,-0.0
PF01358,PF03618,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF11386,PF05111,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF00106,PF15011,27,0,0,27,0,287,0,0.91,0.0,0,0,0,27,0,287,0,0.91,0.0,0
PF17083,PF03038,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF15325,PF06876,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF07475,PF09432,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF10076,PF05947,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF08906,PF00713,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF03098,PF08030,5,7,2,3,5,304,0.29,0.97,0.4,0.33,7,2,3,5,304,0.29,0.97,0.4,0.33
PF15319,PF05025,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF14305,PF11057,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF08170,PF06978,1,2,1,0,1,312,0.5,1.0,1.0,0.71,2,1,0,1,312,0.5,1.0,1.0,0.71
PF03104,PF00136,6,6,6,0,0,308,1.0,1.0,1.0,1.0,6,6,0,0,308,1.0,1.0,1.0,1.0
PF04760,PF14578,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF08073,PF06465,2,2,2,0,0,312,1.0,1.0,1.0,1.0,2,2,0,0,312,1.0,1.0,1.0,1.0
PF00130,PF00609,14,5,5,9,0,300,1.0,0.97,0.36,0.59,5,5,9,0,300,1.0,0.97,0.36,0.59
PF01791,PF04176,2,1,0,2,1,311,0.0,0.99,0.0,-0.0,1,0,2,1,311,0.0,0.99,0.0,-0.0
PF13769,PF11617,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF06808,PF00950,1,2,0,1,2,311,0.0,0.99,0.0,-0.0,2,0,1,2,311,0.0,0.99,0.0,-0.0
PF01758,PF07542,4,3,3,1,0,310,1.0,1.0,0.75,0.86,3,3,1,0,310,1.0,1.0,0.75,0.86
PF08565,PF08564,1,1,1,0,0,313,1.0,1.0,1.0,1.0,1,1,0,0,313,1.0,1.0,1.0,1.0
PF08703,PF03490,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF16885,PF08763,1,2,1,0,1,312,0.5,1.0,1.0,0.71,2,1,0,1,312,0.5,1.0,1.0,0.71
PF03409,PF10325,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF06826,PF10554,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF01974,PF02778,3,0,0,3,0,311,0,0.99,0.0,0,0,0,3,0,311,0,0.99,0.0,0
PF04192,PF15512,2,0,0,2,0,312,0,0.99,0.0,0,0,0,2,0,312,0,0.99,0.0,0
PF02656,PF03124,6,7,4,2,3,305,0.57,0.98,0.67,0.61,7,4,2,3,305,0.57,0.98,0.67,0.61
PF02609,PF05736,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF15225,PF08924,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF12178,PF10407,2,0,0,2,0,312,0,0.99,0.0,0,0,0,2,0,312,0,0.99,0.0,0
PF09902,PF12719,0,2,0,0,2,312,0.0,0.99,0,0,2,0,0,2,312,0.0,0.99,0,0
PF01392,PF01534,5,3,3,2,0,309,1.0,0.99,0.6,0.77,3,3,2,0,309,1.0,0.99,0.6,0.77
PF08347,PF13775,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF02277,PF15281,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF03297,PF00876,3,5,1,2,4,307,0.2,0.98,0.33,0.25,5,1,2,4,307,0.2,0.98,0.33,0.25
PF05398,PF05611,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF03411,PF11245,2,0,0,2,0,312,0,0.99,0.0,0,0,0,2,0,312,0,0.99,0.0,0
PF09749,PF06658,4,0,0,4,0,310,0,0.99,0.0,0,0,0,4,0,310,0,0.99,0.0,0
PF13174,PF05279,5,1,1,4,0,309,1.0,0.99,0.2,0.44,1,1,4,0,309,1.0,0.99,0.2,0.44
PF03451,PF09453,0,3,0,0,3,311,0.0,0.99,0,0,3,0,0,3,311,0.0,0.99,0,0
PF10924,PF08744,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF04080,PF07712,4,0,0,4,0,310,0,0.99,0.0,0,0,0,4,0,310,0,0.99,0.0,0
PF10361,PF12527,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF12269,PF16737,2,0,0,2,0,312,0,0.99,0.0,0,0,0,2,0,312,0,0.99,0.0,0
PF02207,PF02617,9,4,4,5,0,305,1.0,0.98,0.44,0.66,4,4,5,0,305,1.0,0.98,0.44,0.66
PF16387,PF00686,0,7,0,0,7,307,0.0,0.98,0,0,7,0,0,7,307,0.0,0.98,0,0
PF13306,PF13855,4,29,4,0,25,285,0.14,0.92,1.0,0.36,29,4,0,25,285,0.14,0.92,1.0,0.36
PF16669,PF07721,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF05671,PF04764,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF13519,PF08487,8,7,1,7,6,300,0.14,0.96,0.12,0.11,7,1,7,6,300,0.14,0.96,0.12,0.11
PF01450,PF07991,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF04196,PF15518,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF15109,PF15715,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF05199,PF00732,14,13,13,1,0,300,1.0,1.0,0.93,0.96,13,13,1,0,300,1.0,1.0,0.93,0.96
PF13564,PF15003,2,1,1,1,0,312,1.0,1.0,0.5,0.71,1,1,1,0,312,1.0,1.0,0.5,0.71
PF09363,PF09364,2,2,2,0,0,312,1.0,1.0,1.0,1.0,2,2,0,0,312,1.0,1.0,1.0,1.0
PF01193,PF01066,6,13,3,3,10,298,0.23,0.96,0.5,0.32,13,3,3,10,298,0.23,0.96,0.5,0.32
PF14082,PF09826,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF01204,PF07492,5,2,2,3,0,309,1.0,0.99,0.4,0.63,2,2,3,0,309,1.0,0.99,0.4,0.63
PF00611,PF09128,6,2,0,6,2,306,0.0,0.97,0.0,-0.01,2,0,6,2,306,0.0,0.97,0.0,-0.01
PF07142,PF09462,1,3,0,1,3,310,0.0,0.99,0.0,-0.01,3,0,1,3,310,0.0,0.99,0.0,-0.01
PF14641,PF14632,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF04103,PF13908,2,2,1,1,1,311,0.5,0.99,0.5,0.5,2,1,1,1,311,0.5,0.99,0.5,0.5
PF03645,PF03358,3,3,1,2,2,309,0.33,0.99,0.33,0.33,3,1,2,2,309,0.33,0.99,0.33,0.33
PF07883,PF05899,3,0,0,3,0,311,0,0.99,0.0,0,0,0,3,0,311,0,0.99,0.0,0
PF12716,PF06912,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF00221,PF12053,2,3,0,2,3,309,0.0,0.98,0.0,-0.01,3,0,2,3,309,0.0,0.98,0.0,-0.01
PF15498,PF17164,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF01610,PF14690,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF05267,PF16089,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF10325,PF10327,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF05933,PF15089,2,0,0,2,0,312,0,0.99,0.0,0,0,0,2,0,312,0,0.99,0.0,0
PF09377,PF01172,3,3,3,0,0,311,1.0,1.0,1.0,1.0,3,3,0,0,311,1.0,1.0,1.0,1.0
PF14668,PF14664,1,2,1,0,1,312,0.5,1.0,1.0,0.71,2,1,0,1,312,0.5,1.0,1.0,0.71
PF08381,PF13713,7,4,4,3,0,307,1.0,0.99,0.57,0.75,4,4,3,0,307,1.0,0.99,0.57,0.75
PF06645,PF01279,3,2,0,3,2,309,0.0,0.98,0.0,-0.01,2,0,3,2,309,0.0,0.98,0.0,-0.01
PF04260,PF07399,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF04262,PF12461,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF05901,PF06651,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF14955,PF14935,4,0,0,4,0,310,0,0.99,0.0,0,0,0,4,0,310,0,0.99,0.0,0
PF06113,PF15008,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF17078,PF06485,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF07911,PF06645,1,3,1,0,2,311,0.33,0.99,1.0,0.58,3,1,0,2,311,0.33,0.99,1.0,0.58
PF01959,PF11017,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF14196,PF10566,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF12174,PF00644,1,8,0,1,8,305,0.0,0.97,0.0,-0.01,8,0,1,8,305,0.0,0.97,0.0,-0.01
PF02671,PF08295,5,3,3,2,0,309,1.0,0.99,0.6,0.77,3,3,2,0,309,1.0,0.99,0.6,0.77
PF08033,PF04815,6,6,6,0,0,308,1.0,1.0,1.0,1.0,6,6,0,0,308,1.0,1.0,1.0,1.0
PF16159,PF09354,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF00940,PF14700,2,2,2,0,0,312,1.0,1.0,1.0,1.0,2,2,0,0,312,1.0,1.0,1.0,1.0
PF08637,PF10022,0,2,0,0,2,312,0.0,0.99,0,0,2,0,0,2,312,0.0,0.99,0,0
PF13091,PF00614,6,4,4,2,0,308,1.0,0.99,0.67,0.81,4,4,2,0,308,1.0,0.99,0.67,0.81
PF10531,PF01512,2,0,0,2,0,312,0,0.99,0.0,0,0,0,2,0,312,0,0.99,0.0,0
PF15196,PF07227,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF11176,PF08649,3,2,0,3,2,309,0.0,0.98,0.0,-0.01,2,0,3,2,309,0.0,0.98,0.0,-0.01
PF00069,PF07714,87,39,28,59,11,216,0.72,0.78,0.32,0.37,39,28,59,11,216,0.72,0.78,0.32,0.37
PF14878,PF14633,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF05427,PF10254,1,2,0,1,2,311,0.0,0.99,0.0,-0.0,2,0,1,2,311,0.0,0.99,0.0,-0.0
PF15373,PF15748,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF03722,PF03723,2,2,2,0,0,312,1.0,1.0,1.0,1.0,2,2,0,0,312,1.0,1.0,1.0,1.0
PF08241,PF13847,13,7,5,8,2,299,0.71,0.97,0.38,0.51,7,5,8,2,299,0.71,0.97,0.38,0.51
PF00536,PF07647,14,10,8,6,2,298,0.8,0.97,0.57,0.66,10,8,6,2,298,0.8,0.97,0.57,0.66
PF01425,PF01328,12,2,2,10,0,302,1.0,0.97,0.17,0.4,2,2,10,0,302,1.0,0.97,0.17,0.4
PF01875,PF03842,3,0,0,3,0,311,0,0.99,0.0,0,0,0,3,0,311,0,0.99,0.0,0
PF05057,PF12394,4,0,0,4,0,310,0,0.99,0.0,0,0,0,4,0,310,0,0.99,0.0,0
PF07662,PF07670,3,2,1,2,1,310,0.5,0.99,0.33,0.4,2,1,2,1,310,0.5,0.99,0.33,0.4
PF08122,PF09696,2,2,0,2,2,310,0.0,0.99,0.0,-0.01,2,0,2,2,310,0.0,0.99,0.0,-0.01
PF16164,PF05587,0,3,0,0,3,311,0.0,0.99,0,0,3,0,0,3,311,0.0,0.99,0,0
PF09312,PF13145,0,2,0,0,2,312,0.0,0.99,0,0,2,0,0,2,312,0.0,0.99,0,0
PF00344,PF10559,6,3,3,3,0,308,1.0,0.99,0.5,0.7,3,3,3,0,308,1.0,0.99,0.5,0.7
PF05645,PF08221,3,2,2,1,0,311,1.0,1.0,0.67,0.82,2,2,1,0,311,1.0,1.0,0.67,0.82
PF11221,PF14748,2,1,0,2,1,311,0.0,0.99,0.0,-0.0,1,0,2,1,311,0.0,0.99,0.0,-0.0
PF06975,PF11136,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF02497,PF10380,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF16590,PF02951,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF00995,PF06783,13,2,2,11,0,301,1.0,0.96,0.15,0.39,2,2,11,0,301,1.0,0.96,0.15,0.39
PF17126,PF13636,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF05641,PF03735,1,4,1,0,3,310,0.25,0.99,1.0,0.5,4,1,0,3,310,0.25,0.99,1.0,0.5
PF03896,PF05676,5,2,1,4,1,308,0.5,0.98,0.2,0.31,2,1,4,1,308,0.5,0.98,0.2,0.31
PF10394,PF10496,0,4,0,0,4,310,0.0,0.99,0,0,4,0,0,4,310,0.0,0.99,0,0
PF05361,PF15359,1,1,0,1,1,312,0.0,0.99,0.0,-0.0,1,0,1,1,312,0.0,0.99,0.0,-0.0
PF15806,PF16027,2,0,0,2,0,312,0,0.99,0.0,0,0,0,2,0,312,0,0.99,0.0,0
PF10494,PF15305,4,2,0,4,2,308,0.0,0.98,0.0,-0.01,2,0,4,2,308,0.0,0.98,0.0,-0.01
PF07344,PF03242,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF05238,PF02106,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF10336,PF09463,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF05707,PF00669,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF01008,PF00293,7,16,5,2,11,296,0.31,0.96,0.71,0.46,16,5,2,11,296,0.31,0.96,0.71,0.46
PF10137,PF13545,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF00842,PF14031,1,2,0,1,2,311,0.0,0.99,0.0,-0.0,2,0,1,2,311,0.0,0.99,0.0,-0.0
PF17193,PF01312,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF14066,PF03742,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF06271,PF15305,0,2,0,0,2,312,0.0,0.99,0,0,2,0,0,2,312,0.0,0.99,0,0
PF14316,PF08093,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF02333,PF02012,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF14994,PF15023,2,0,0,2,0,312,0,0.99,0.0,0,0,0,2,0,312,0,0.99,0.0,0
PF00886,PF00499,4,1,0,4,1,309,0.0,0.98,0.0,-0.01,1,0,4,1,309,0.0,0.98,0.0,-0.01
PF07072,PF01467,0,13,0,0,13,301,0.0,0.96,0,0,13,0,0,13,301,0.0,0.96,0,0
PF11651,PF10460,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF12443,PF15241,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF12479,PF06805,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF03324,PF13750,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF12205,PF08518,0,2,0,0,2,312,0.0,0.99,0,0,2,0,0,2,312,0.0,0.99,0,0
PF14686,PF06045,6,1,1,5,0,308,1.0,0.98,0.17,0.4,1,1,5,0,308,1.0,0.98,0.17,0.4
PF00848,PF08802,2,1,0,2,1,311,0.0,0.99,0.0,-0.0,1,0,2,1,311,0.0,0.99,0.0,-0.0
PF08706,PF13722,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF14465,PF15082,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF04069,PF12911,1,1,1,0,0,313,1.0,1.0,1.0,1.0,1,1,0,0,313,1.0,1.0,1.0,1.0
PF15226,PF05135,1,0,0,1,0,313,0,1.0,0.0,0,0,0,1,0,313,0,1.0,0.0,0
PF12507,PF12158,0,0,0,0,0,314,0,1.0,0,0,0,0,0,0,314,0,1.0,0,0
PF02321,PF01114,2,1,0,2,1,311,0.0,0.99,0.0,-0.0,1,0,2,1,311,0.0,0.99,0.0,-0.0
PF16657,PF09154,0,1,0,0,1,313,0.0,1.0,0,0,1,0,0,1,313,0.0,1.0,0,0
PF08654,PF15770,2,0,0,2,0,312,0,0.99,0.0,0,0,0,2,0,312,0,0.99,0.0,0
PF03829,PF03608,3,3,3,0,0,311,1.0,1.0,1.0,1.0,3,3,0,0,311,1.0,1.0,1.0,1.0
PF09682,PF13906,0,5,0,0,5,309,0.0,0.98,0,0,5,0,0,5,309,0.0,0.98,0,0
PF00496,PF12911,2,1,1,1,0,312,1.0,1.0,0.5,0.71,1,1,1,0,312,1.0,1.0,0.5,0.71
