ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Hit Rate,Consensus MCC
PF10250,PF09335:PF04570:PF13695,36,27,5,31,22,960,0.19,0.95,0.14,0.13,1,1,35,0,982,1.0,0.97,0.03,0.16
PF14238,PF13390:PF03845:PF09829,0,8,0,0,8,1010,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF02748,PF03135:PF05100:PF11751,2,5,0,2,5,1011,0.0,0.99,0.0,-0.0,0,0,2,0,1016,0,1.0,0.0,0
PF00959,PF14099:PF02361:PF06500,5,8,1,4,7,1006,0.12,0.99,0.2,0.15,0,0,5,0,1013,0,1.0,0.0,0
PF14669,PF15082:PF08183:PF04610,0,6,0,0,6,1012,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF00262,PF10595:PF03647:PF04729,21,20,6,15,14,983,0.3,0.97,0.29,0.28,3,2,19,1,996,0.67,0.98,0.1,0.25
PF07488,PF07477:PF03648:PF16126,4,4,4,0,0,1014,1.0,1.0,1.0,1.0,3,3,1,0,1014,1.0,1.0,0.75,0.87
PF01191,PF03871:PF03868:PF00993,10,21,10,0,11,997,0.48,0.99,1.0,0.69,4,3,7,1,1007,0.75,0.99,0.3,0.47
PF14331,PF07491:PF00262:PF10345,0,30,0,0,30,988,0.0,0.97,0,0,4,0,0,4,1014,0.0,1.0,0,0
PF05715,PF15914:PF14465:PF15030,3,4,1,2,3,1012,0.25,1.0,0.33,0.29,2,1,2,1,1014,0.5,1.0,0.33,0.41
PF09723,PF15175:PF09074:PF11369,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF00709,PF05212:PF05458:PF03671,12,22,7,5,15,991,0.32,0.98,0.58,0.42,3,2,10,1,1005,0.67,0.99,0.17,0.33
PF09030,PF08214:PF02135:PF06001,11,26,9,2,17,990,0.35,0.98,0.82,0.53,19,8,3,11,996,0.42,0.99,0.73,0.55
PF05840,PF11019:PF12477:PF03745,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF00879,PF00323:PF04643:PF05436,0,3,0,0,3,1015,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF14721,PF16020:PF14962:PF14759,4,8,2,2,6,1008,0.25,0.99,0.5,0.35,2,2,2,0,1014,1.0,1.0,0.5,0.71
PF05279,PF13174:PF05118:PF09295,1,20,1,0,19,998,0.05,0.98,1.0,0.22,3,1,0,2,1015,0.33,1.0,1.0,0.58
PF17206,PF03592:PF08497:PF08708,1,0,0,1,0,1017,0,1.0,0.0,0,0,0,1,0,1017,0,1.0,0.0,0
PF10671,PF13269:PF14113:PF02951,0,4,0,0,4,1014,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF11325,PF14877:PF15046:PF17015,0,7,0,0,7,1011,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF11229,PF12530:PF10487:PF08158,2,13,1,1,12,1004,0.08,0.99,0.5,0.19,3,0,2,3,1013,0.0,1.0,0.0,-0.0
PF07712,PF06404:PF00197:PF14476,0,3,0,0,3,1015,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF07074,PF14290:PF07495:PF07881,8,2,0,8,2,1008,0.0,0.99,0.0,-0.0,0,0,8,0,1010,0,0.99,0.0,0
PF02713,PF04949:PF06271:PF15264,1,11,0,1,11,1006,0.0,0.99,0.0,-0.0,2,0,1,2,1015,0.0,1.0,0.0,-0.0
PF03720,PF00984:PF03721:PF03483,6,24,6,0,18,994,0.25,0.98,1.0,0.5,7,6,0,1,1011,0.86,1.0,1.0,0.93
PF00271,PF16203:PF13625:PF07999,232,16,16,216,0,786,1.0,0.79,0.07,0.23,11,11,221,0,786,1.0,0.78,0.05,0.19
PF06487,PF03760:PF04852:PF15003,4,6,0,4,6,1008,0.0,0.99,0.0,-0.0,1,0,4,1,1013,0.0,1.0,0.0,-0.0
PF07779,PF03385:PF04083:PF10022,11,36,4,7,32,975,0.11,0.96,0.36,0.19,0,0,11,0,1007,0,0.99,0.0,0
PF14022,PF15093:PF12600:PF07891,2,3,0,2,3,1013,0.0,1.0,0.0,-0.0,0,0,2,0,1016,0,1.0,0.0,0
PF08773,PF08127:PF12131:PF08246,1,35,1,0,34,983,0.03,0.97,1.0,0.17,3,1,0,2,1015,0.33,1.0,1.0,0.58
PF07912,PF07749:PF07449:PF15928,3,7,2,1,5,1010,0.29,0.99,0.67,0.43,1,0,3,1,1014,0.0,1.0,0.0,-0.0
PF08430,PF09354:PF16675:PF16676,5,7,4,1,3,1010,0.57,1.0,0.8,0.67,3,2,3,1,1012,0.67,1.0,0.4,0.51
PF09170,PF08784:PF02938:PF14579,2,28,1,1,27,989,0.04,0.97,0.5,0.13,5,1,1,4,1012,0.2,1.0,0.5,0.31
PF04690,PF04720:PF06206:PF07911,2,11,0,2,11,1005,0.0,0.99,0.0,-0.0,0,0,2,0,1016,0,1.0,0.0,0
PF04158,PF16699:PF08145:PF04494,7,14,1,6,13,998,0.07,0.98,0.14,0.09,3,1,6,2,1009,0.33,0.99,0.14,0.21
PF04463,PF06403:PF13995:PF01752,2,3,1,1,2,1014,0.33,1.0,0.5,0.41,0,0,2,0,1016,0,1.0,0.0,0
PF13613,PF12596:PF05485:PF13359,8,86,8,0,78,932,0.09,0.92,1.0,0.29,19,5,3,14,996,0.26,0.98,0.62,0.4
PF02954,PF00158:PF04397:PF01339,7,12,6,1,6,1005,0.5,0.99,0.86,0.65,6,3,4,3,1008,0.5,0.99,0.43,0.46
PF16523,PF15441:PF15720:PF12026,2,5,2,0,3,1013,0.4,1.0,1.0,0.63,2,2,0,0,1016,1.0,1.0,1.0,1.0
PF15903,PF15917:PF09743:PF10744,3,7,0,3,7,1008,0.0,0.99,0.0,-0.0,1,0,3,1,1014,0.0,1.0,0.0,-0.0
PF15818,PF14926:PF15467:PF12264,0,5,0,0,5,1013,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF08748,PF04848:PF11124:PF10951,0,3,0,0,3,1015,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF12190,PF08026:PF09611:PF15186,0,1,0,0,1,1017,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF17223,PF01269:PF04422:PF14861,1,15,0,1,15,1002,0.0,0.98,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF09797,PF10022:PF06662:PF14764,10,15,3,7,12,996,0.2,0.98,0.3,0.24,0,0,10,0,1008,0,0.99,0.0,0
PF06699,PF06218:PF02961:PF01234,14,11,4,10,7,997,0.36,0.98,0.29,0.31,3,3,11,0,1004,1.0,0.99,0.21,0.46
PF08298,PF14841:PF03241:PF07411,0,1,0,0,1,1017,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF03153,PF01521:PF02744:PF12016,11,25,6,5,19,988,0.24,0.98,0.55,0.35,3,0,11,3,1004,0.0,0.99,0.0,-0.01
PF05514,PF09781:PF15786:PF15667,0,2,0,0,2,1016,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF03917,PF03199:PF13553:PF01080,8,19,4,4,15,995,0.21,0.98,0.5,0.32,1,1,7,0,1010,1.0,0.99,0.12,0.35
PF02181,PF06345:PF06367:PF06371,39,24,22,17,2,977,0.92,0.98,0.56,0.71,23,21,18,2,977,0.91,0.98,0.54,0.69
PF05007,PF04790:PF00590:PF14823,9,24,4,5,20,989,0.17,0.98,0.44,0.26,6,3,6,3,1006,0.5,0.99,0.33,0.4
PF05386,PF05731:PF13271:PF15512,2,10,2,0,8,1008,0.2,0.99,1.0,0.45,3,2,0,1,1015,0.67,1.0,1.0,0.82
PF13505,PF17164:PF06505:PF06744,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF02313,PF07755:PF10418:PF05541,0,1,0,0,1,1017,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF08364,PF16658:PF11987:PF14492,5,53,5,0,48,965,0.09,0.95,1.0,0.3,10,4,1,6,1007,0.4,0.99,0.8,0.56
PF08635,PF09166:PF02894:PF01041,2,29,2,0,27,989,0.07,0.97,1.0,0.26,3,1,1,2,1014,0.33,1.0,0.5,0.41
PF11690,PF12855:PF08653:PF15863,0,3,0,0,3,1015,0.0,1.0,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF10092,PF04421:PF04992:PF01141,0,13,0,0,13,1005,0.0,0.99,0,0,1,0,0,1,1017,0.0,1.0,0,0
PF09507,PF14621:PF06824:PF00454,8,69,4,4,65,945,0.06,0.93,0.5,0.15,6,2,6,4,1006,0.33,0.99,0.25,0.28
PF00977,PF00697:PF04715:PF00425,16,22,4,12,18,984,0.18,0.97,0.25,0.2,12,3,13,9,993,0.25,0.98,0.19,0.21
PF06431,PF02217:PF00669:PF14251,3,6,3,0,3,1012,0.5,1.0,1.0,0.71,0,0,3,0,1015,0,1.0,0.0,0
PF01189,PF17125:PF01029:PF01472,28,25,14,14,11,979,0.56,0.98,0.5,0.52,4,4,24,0,990,1.0,0.98,0.14,0.37
PF11905,PF03647:PF05859:PF03851,32,22,6,26,16,970,0.27,0.96,0.19,0.21,6,4,28,2,984,0.67,0.97,0.12,0.28
PF10105,PF11230:PF11842:PF12345,2,2,2,0,0,1016,1.0,1.0,1.0,1.0,2,2,0,0,1016,1.0,1.0,1.0,1.0
PF10366,PF10367:PF00637:PF17122,14,35,12,2,23,981,0.34,0.98,0.86,0.53,12,6,8,6,998,0.5,0.99,0.43,0.46
PF02175,PF03488:PF14747:PF09057,1,1,0,1,1,1016,0.0,1.0,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF04082,PF11951:PF16846:PF08493,154,81,56,98,25,839,0.69,0.88,0.36,0.44,3,3,151,0,864,1.0,0.85,0.02,0.13
PF00019,PF00688:PF10156:PF09771,20,17,16,4,1,997,0.94,1.0,0.8,0.87,6,6,14,0,998,1.0,0.99,0.3,0.54
PF08944,PF16621:PF03700:PF12828,2,5,2,0,3,1013,0.4,1.0,1.0,0.63,1,1,1,0,1016,1.0,1.0,0.5,0.71
PF15133,PF17076:PF15281:PF14290,1,3,0,1,3,1014,0.0,1.0,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF12444,PF09667:PF16090:PF13775,0,5,0,0,5,1013,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF03044,PF05445:PF00004:PF00400,0,312,0,0,312,706,0.0,0.69,0,0,104,0,0,104,914,0.0,0.9,0,0
PF01555,PF09461:PF03553:PF08945,7,1,0,7,1,1010,0.0,0.99,0.0,-0.0,0,0,7,0,1011,0,0.99,0.0,0
PF04343,PF06724:PF04076:PF15202,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF12760,PF03831:PF05913:PF03539,0,2,0,0,2,1016,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF00689,PF08282:PF12409:PF16212,62,64,31,31,33,923,0.48,0.94,0.5,0.46,13,9,53,4,952,0.69,0.94,0.15,0.3
PF13840,PF10000:PF00742:PF03447,11,19,3,8,16,991,0.16,0.98,0.27,0.2,8,3,8,5,1002,0.38,0.99,0.27,0.31
PF15982,PF14360:PF09822:PF10022,2,21,0,2,21,995,0.0,0.98,0.0,-0.01,1,0,2,1,1015,0.0,1.0,0.0,-0.0
PF13006,PF05671:PF01254:PF11924,3,4,1,2,3,1012,0.25,1.0,0.33,0.29,0,0,3,0,1015,0,1.0,0.0,0
PF08358,PF03498:PF15756:PF04966,1,2,0,1,2,1015,0.0,1.0,0.0,-0.0,1,0,1,1,1016,0.0,1.0,0.0,-0.0
PF02885,PF07831:PF00591:PF05683,6,11,5,1,6,1006,0.45,0.99,0.83,0.61,2,2,4,0,1012,1.0,1.0,0.33,0.58
PF00228,PF04916:PF08369:PF10261,4,12,3,1,9,1005,0.25,0.99,0.75,0.43,1,1,3,0,1014,1.0,1.0,0.25,0.5
PF03229,PF17110:PF12891:PF05808,2,3,1,1,2,1014,0.33,1.0,0.5,0.41,0,0,2,0,1016,0,1.0,0.0,0
PF14295,PF00024:PF08277:PF08562,38,53,25,13,28,952,0.47,0.96,0.66,0.54,8,4,34,4,976,0.5,0.96,0.11,0.22
PF10292,PF02115:PF03125:PF08617,12,26,2,10,24,982,0.08,0.97,0.17,0.1,3,2,10,1,1005,0.67,0.99,0.17,0.33
PF10241,PF03604:PF05162:PF08122,5,14,2,3,12,1001,0.14,0.99,0.4,0.23,4,1,4,3,1010,0.25,0.99,0.2,0.22
PF00643,PF03915:PF12126:PF13445,55,62,37,18,25,938,0.6,0.96,0.67,0.61,6,5,50,1,962,0.83,0.95,0.09,0.27
PF15486,PF04296:PF13751:PF11217,1,3,0,1,3,1014,0.0,1.0,0.0,-0.0,1,0,1,1,1016,0.0,1.0,0.0,-0.0
PF07084,PF07956:PF04710:PF15993,2,11,1,1,10,1006,0.09,0.99,0.5,0.21,1,0,2,1,1015,0.0,1.0,0.0,-0.0
PF08291,PF05962:PF15775:PF05894,0,1,0,0,1,1017,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF15108,PF01943:PF15483:PF05326,2,1,0,2,1,1015,0.0,1.0,0.0,-0.0,0,0,2,0,1016,0,1.0,0.0,0
PF03930,PF15518:PF04865:PF00915,0,2,0,0,2,1016,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF00217,PF02807:PF14868:PF12078,19,22,16,3,6,993,0.73,0.99,0.84,0.78,2,2,17,0,999,1.0,0.98,0.11,0.32
PF05435,PF08485:PF03832:PF04285,4,5,0,4,5,1009,0.0,0.99,0.0,-0.0,0,0,4,0,1014,0,1.0,0.0,0
PF14087,PF07327:PF09252:PF08576,9,4,1,8,3,1006,0.25,0.99,0.11,0.16,0,0,9,0,1009,0,0.99,0.0,0
PF11251,PF16968:PF14258:PF13036,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF11702,PF07573:PF08550:PF10671,1,13,1,0,12,1005,0.08,0.99,1.0,0.28,4,0,1,4,1013,0.0,1.0,0.0,-0.0
PF09363,PF09364:PF03894:PF08369,2,3,2,0,1,1015,0.67,1.0,1.0,0.82,2,2,0,0,1016,1.0,1.0,1.0,1.0
PF15746,PF15480:PF15729:PF15107,0,2,0,0,2,1016,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF08091,PF11312:PF12840:PF01303,0,1,0,0,1,1017,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF04008,PF06239:PF11051:PF12018,0,19,0,0,19,999,0.0,0.98,0,0,3,0,0,3,1015,0.0,1.0,0,0
PF11104,PF01292:PF07075:PF06355,0,10,0,0,10,1008,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF06258,PF15699:PF06521:PF17032,4,1,0,4,1,1013,0.0,1.0,0.0,-0.0,0,0,4,0,1014,0,1.0,0.0,0
PF16966,PF11471:PF10106:PF10057,0,1,0,0,1,1017,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF11145,PF04674:PF04525:PF04535,2,12,2,0,10,1006,0.17,0.99,1.0,0.41,2,2,0,0,1016,1.0,1.0,1.0,1.0
PF00073,PF00548:PF12381:PF08762,12,12,12,0,0,1006,1.0,1.0,1.0,1.0,4,4,8,0,1006,1.0,0.99,0.33,0.58
PF10780,PF01097:PF00159:PF06127,0,9,0,0,9,1009,0.0,0.99,0,0,0,0,0,0,1018,0,1.0,0,0
PF09822,PF14764:PF02449:PF11698,5,24,1,4,23,990,0.04,0.97,0.2,0.08,2,0,5,2,1011,0.0,0.99,0.0,-0.0
PF13225,PF00468:PF02915:PF13092,3,13,1,2,12,1003,0.08,0.99,0.33,0.16,1,0,3,1,1014,0.0,1.0,0.0,-0.0
PF01929,PF01777:PF17136:PF00900,17,31,6,11,25,976,0.19,0.96,0.35,0.24,8,4,13,4,997,0.5,0.98,0.24,0.34
PF00026,PF07966:PF14543:PF00759,59,37,19,40,18,941,0.51,0.94,0.32,0.38,11,9,50,2,957,0.82,0.95,0.15,0.34
PF00932,PF16208:PF04732:PF00038,6,22,5,1,17,995,0.23,0.98,0.83,0.43,7,2,4,5,1007,0.29,0.99,0.33,0.3
PF08879,PF08880:PF10497:PF02928,4,25,3,1,22,992,0.12,0.98,0.75,0.29,4,2,2,2,1012,0.5,1.0,0.5,0.5
PF02825,PF12174:PF00644:PF06012,26,49,15,11,34,958,0.31,0.96,0.58,0.4,6,5,21,1,991,0.83,0.98,0.19,0.39
PF08169,PF12031:PF01388:PF02928,5,33,5,0,28,985,0.15,0.97,1.0,0.38,15,2,3,13,1000,0.13,0.98,0.4,0.22
PF09924,PF03741:PF11690:PF08653,5,8,3,2,5,1008,0.38,0.99,0.6,0.47,0,0,5,0,1013,0,1.0,0.0,0
PF11714,PF00618:PF02966:PF00520,0,110,0,0,110,908,0.0,0.89,0,0,27,0,0,27,991,0.0,0.97,0,0
PF15813,PF02200:PF09038:PF14977,4,7,1,3,6,1008,0.14,0.99,0.25,0.18,0,0,4,0,1014,0,1.0,0.0,0
PF02992,PF13960:PF13963:PF13952,13,13,9,4,4,1001,0.69,0.99,0.69,0.69,3,3,10,0,1005,1.0,0.99,0.23,0.48
PF02108,PF05164:PF16872:PF11291,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF09751,PF15388:PF07767:PF15390,7,12,4,3,8,1003,0.33,0.99,0.57,0.43,2,2,5,0,1011,1.0,1.0,0.29,0.53
PF12744,PF16577:PF04586:PF06586,1,4,1,0,3,1014,0.25,1.0,1.0,0.5,0,0,1,0,1017,0,1.0,0.0,0
PF09372,PF09310:PF16553:PF15898,1,3,1,0,2,1015,0.33,1.0,1.0,0.58,0,0,1,0,1017,0,1.0,0.0,0
PF02472,PF06586:PF05974:PF03389,1,1,0,1,1,1016,0.0,1.0,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF00580,PF13361:PF12859:PF11781,18,22,16,2,6,994,0.73,0.99,0.89,0.8,5,5,13,0,1000,1.0,0.99,0.28,0.52
PF15687,PF15688:PF15690:PF15689,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF14323,PF08483:PF10109:PF02565,0,1,0,0,1,1017,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF10252,PF01632:PF10218:PF09597,1,6,0,1,6,1011,0.0,0.99,0.0,-0.0,0,0,1,0,1017,0,1.0,0.0,0
PF00455,PF07476:PF08483:PF08299,3,2,0,3,2,1013,0.0,1.0,0.0,-0.0,1,0,3,1,1014,0.0,1.0,0.0,-0.0
PF12010,PF01339:PF04397:PF12532,1,7,1,0,6,1011,0.14,0.99,1.0,0.38,0,0,1,0,1017,0,1.0,0.0,0
PF09029,PF07706:PF00155:PF00392,2,111,2,0,109,907,0.02,0.89,1.0,0.13,11,1,1,10,1006,0.09,0.99,0.5,0.21
PF01087,PF02744:PF12243:PF01729,8,20,8,0,12,998,0.4,0.99,1.0,0.63,1,0,8,1,1009,0.0,0.99,0.0,-0.0
PF02182,PF12148:PF14051:PF12165,18,13,7,11,6,994,0.54,0.98,0.39,0.45,2,2,16,0,1000,1.0,0.98,0.11,0.33
PF15412,PF11116:PF14971:PF08439,6,2,0,6,2,1010,0.0,0.99,0.0,-0.0,0,0,6,0,1012,0,0.99,0.0,0
PF10596,PF10597:PF12134:PF08082,18,17,17,1,0,1000,1.0,1.0,0.94,0.97,15,15,3,0,1000,1.0,1.0,0.83,0.91
PF05391,PF07807:PF10378:PF15861,1,12,1,0,11,1006,0.08,0.99,1.0,0.29,1,1,0,0,1017,1.0,1.0,1.0,1.0
PF04502,PF00836:PF03360:PF13593,23,26,11,12,15,980,0.42,0.97,0.48,0.44,4,3,20,1,994,0.75,0.98,0.13,0.31
PF04762,PF16940:PF02219:PF07034,8,15,2,6,13,997,0.13,0.98,0.25,0.17,3,1,7,2,1008,0.33,0.99,0.12,0.2
PF03255,PF12297:PF07926:PF03801,12,14,4,8,10,996,0.29,0.98,0.33,0.3,4,3,9,1,1005,0.75,0.99,0.25,0.43
PF00904,PF10583:PF00879:PF05436,0,1,0,0,1,1017,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF09980,PF15114:PF03050:PF15207,0,1,0,0,1,1017,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF03196,PF11860:PF06744:PF13421,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF04136,PF04048:PF10441:PF14952,13,18,6,7,12,993,0.33,0.98,0.46,0.38,0,0,13,0,1005,0,0.99,0.0,0
PF08083,PF08084:PF08082:PF12134,13,17,13,0,4,1001,0.76,1.0,1.0,0.87,13,13,0,0,1005,1.0,1.0,1.0,1.0
PF02498,PF05272:PF06761:PF15976,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF04598,PF15718:PF15148:PF00837,3,5,1,2,4,1011,0.2,0.99,0.33,0.26,1,1,2,0,1015,1.0,1.0,0.33,0.58
PF13236,PF15044:PF12807:PF05303,11,10,6,5,4,1003,0.6,0.99,0.55,0.57,5,5,6,0,1007,1.0,0.99,0.45,0.67
PF10222,PF14308:PF00684:PF05207,8,23,3,5,20,990,0.13,0.98,0.38,0.21,4,2,6,2,1008,0.5,0.99,0.25,0.35
PF03414,PF06951:PF12301:PF09777,5,14,3,2,11,1002,0.21,0.99,0.6,0.35,0,0,5,0,1013,0,1.0,0.0,0
PF02616,PF07409:PF07157:PF14882,0,0,0,0,0,1018,0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF15003,PF03760:PF03823:PF13564,1,11,0,1,11,1006,0.0,0.99,0.0,-0.0,2,0,1,2,1015,0.0,1.0,0.0,-0.0
PF00496,PF12911:PF12800:PF06808,14,9,3,11,6,998,0.33,0.98,0.21,0.26,3,3,11,0,1004,1.0,0.99,0.21,0.46
PF16546,PF07219:PF11998:PF04049,12,16,4,8,12,994,0.25,0.98,0.33,0.28,2,2,10,0,1006,1.0,0.99,0.17,0.41
PF05869,PF02160:PF15435:PF03539,3,1,0,3,1,1014,0.0,1.0,0.0,-0.0,1,0,3,1,1014,0.0,1.0,0.0,-0.0
PF11740,PF08291:PF08857:PF15496,0,1,0,0,1,1017,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF06039,PF05564:PF13164:PF15578,2,3,1,1,2,1014,0.33,1.0,0.5,0.41,1,1,1,0,1016,1.0,1.0,0.5,0.71
PF12349,PF16414:PF02460:PF03176,21,53,18,3,35,962,0.34,0.96,0.86,0.53,19,10,11,9,988,0.53,0.98,0.48,0.49
PF15431,PF06834:PF10139:PF07805,0,1,0,0,1,1017,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF09695,PF01753:PF00613:PF00575,0,93,0,0,93,925,0.0,0.91,0,0,29,0,0,29,989,0.0,0.97,0,0
PF10329,PF05704:PF08386:PF06441,4,34,2,2,32,982,0.06,0.97,0.5,0.16,3,1,3,2,1012,0.33,1.0,0.25,0.29
PF08221,PF10644:PF05645:PF08158,8,22,6,2,16,994,0.27,0.98,0.75,0.45,1,1,7,0,1010,1.0,0.99,0.12,0.35
PF10067,PF08058:PF02683:PF15346,1,5,1,0,4,1013,0.2,1.0,1.0,0.45,0,0,1,0,1017,0,1.0,0.0,0
PF08888,PF15212:PF06573:PF01303,0,2,0,0,2,1016,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
PF10063,PF06695:PF12646:PF15062,3,0,0,3,0,1015,0,1.0,0.0,0,0,0,3,0,1015,0,1.0,0.0,0
PF02311,PF06249:PF06339:PF02502,8,14,1,7,13,997,0.07,0.98,0.12,0.09,1,0,8,1,1009,0.0,0.99,0.0,-0.0
PF07508,PF13408:PF00239:PF08461,2,3,2,0,1,1015,0.67,1.0,1.0,0.82,2,2,0,0,1016,1.0,1.0,1.0,1.0
PF09132,PF15685:PF07149:PF04223,0,1,0,0,1,1017,0.0,1.0,0,0,0,0,0,0,1018,0,1.0,0,0
